t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,a1_hat,a2_hat,a3_hat,a4_hat,fv1_hat,fv2_hat,fv3_hat,fv4_hat,fc1_hat,fc2_hat,fc3_hat,fc4_hat
5.960000,-0.002770,-0.709207,0.837779,0.779347,-4.800000,4.800000,-4.135491,4.800000,-0.159321,-0.799781,0.618849,0.580527,-0.591997,0.337547,0.007864,-0.358018,-3.425247,4.915324,-1.954052,10.128533,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000562,1.073282,1.250000,1.250000,0.114664,0.105294,0.132840,0.150000,0.277189,0.097862,0.293264,0.300000
5.970000,-0.002770,-0.709207,0.837779,0.779347,-4.800000,4.800000,-4.135491,4.800000,-0.165247,-0.796366,0.618893,0.576982,-0.593149,0.345544,0.000928,-0.350931,-3.394466,4.890250,-1.947556,10.210068,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000566,1.072771,1.250000,1.250000,0.020486,0.116632,0.047587,0.150000,0.208684,0.194237,0.254183,0.300000
5.980000,-0.030930,-0.686508,0.842756,0.737395,-1.288994,0.792331,2.079739,-4.800000,-0.171184,-0.792871,0.618867,0.573508,-0.594229,0.353486,-0.006014,-0.343717,0.006508,0.970660,4.324642,-0.359131,-0.177285,-1.200000,-1.200000,1.200000,0,1,1,1,1.000569,1.072261,1.250000,1.250000,0.000000,0.125458,0.000000,0.150000,0.140795,0.286889,0.215232,0.300000
5.990000,-0.026949,-0.695826,0.880140,0.689395,1.738867,-2.180109,4.800000,-4.800000,-0.177131,-0.789296,0.618773,0.570108,-0.595237,0.361370,-0.012962,-0.336376,3.085015,-2.074130,7.426637,-1.481457,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000569,1.072061,1.250000,1.250000,0.000169,0.128920,0.150000,0.118103,0.140925,0.300000,0.300000,0.292817
6.000000,-0.026949,-0.695826,0.880140,0.689395,1.738867,-2.180109,4.800000,-4.800000,-0.183089,-0.785643,0.618608,0.566781,-0.596172,0.369196,-0.019913,-0.328912,3.115736,-2.100220,7.435233,-1.405758,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000571,1.072683,1.250000,1.250000,0.083226,0.124524,0.150000,0.019777,0.202625,0.259697,0.300000,0.263188
6.010000,-0.012603,-0.719287,0.898800,0.730094,1.190785,-2.940001,1.592271,4.800000,-0.189055,-0.781912,0.618374,0.563530,-0.597034,0.376959,-0.026868,-0.321327,2.670079,-3.003832,4.423399,9.285428,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000573,1.073314,1.250000,1.250000,0.150000,0.121168,0.150000,0.000000,0.264940,0.220997,0.300000,0.235073
6.020000,-0.018701,-0.730304,0.903826,0.778094,-2.070185,0.418413,-0.381661,4.800000,-0.195029,-0.778104,0.618071,0.560355,-0.597823,0.384660,-0.033824,-0.313622,-0.590724,0.272755,2.509710,10.557095,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000574,1.074248,1.250000,1.250000,0.150000,0.125003,0.150000,0.150000,0.300000,0.272397,0.300000,0.300000
6.030000,-0.018701,-0.730304,0.903826,0.778094,-2.070185,0.418413,-0.381661,4.800000,-0.201011,-0.774219,0.617698,0.557258,-0.598537,0.392295,-0.040780,-0.305801,-0.560100,0.245696,2.520397,10.626704,1.200000,-1.165239,-1.200000,-1.200000,1,0,1,1,1.000574,1.074194,1.250000,1.250000,0.132521,0.124209,0.150000,0.150000,0.288186,0.266974,0.300000,0.300000
6.040000,-0.055794,-0.713330,0.913782,0.749290,-4.800000,3.104428,0.686805,-4.800000,-0.207000,-0.770259,0.617255,0.554240,-0.599178,0.399863,-0.047736,-0.297865,-3.444795,2.989210,3.699807,0.374132,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,1.000574,1.074145,1.250000,1.250000,0.115605,0.123360,0.150000,0.150000,0.276984,0.262070,0.300000,0.300000
6.050000,-0.082842,-0.689742,0.919531,0.701290,-1.089747,1.744002,0.502302,-4.800000,-0.212994,-0.766222,0.616743,0.551301,-0.599744,0.407362,-0.054689,-0.289818,0.160757,1.719040,3.584872,-0.760453,-1.052148,-1.200000,-1.200000,1.200000,0,1,1,1,1.000578,1.073770,1.250000,1.250000,0.022237,0.116472,0.150000,0.150000,0.208088,0.203465,0.300000,0.300000
6.060000,-0.082842,-0.689742,0.919531,0.701290,-1.089747,1.744002,0.502302,-4.800000,-0.218994,-0.762112,0.616161,0.548444,-0.600235,0.414789,-0.061639,-0.281660,0.191248,1.691059,3.597638,-0.697173,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000578,1.073448,1.250000,1.250000,0.026257,0.115613,0.150000,0.088562,0.211303,0.187598,0.300000,0.284791
6.070000,-0.076153,-0.680149,0.924079,0.653290,2.029449,0.324919,0.419724,-4.800000,-0.224999,-0.757927,0.615510,0.545668,-0.600651,0.422144,-0.068584,-0.273396,3.374327,0.291665,3.573995,-1.836054,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000578,1.073130,1.250000,1.250000,0.031157,0.113823,0.150000,0.031355,0.215128,0.161041,0.300000,0.270847
6.080000,-0.073686,-0.679472,0.899141,0.694355,-1.156080,-0.507869,-2.760368,4.800000,-0.231007,-0.753669,0.614790,0.542976,-0.600991,0.429423,-0.075523,-0.265027,0.231516,-0.566309,0.158672,8.849504,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000580,1.073131,1.250000,1.250000,0.121918,0.113629,0.150000,0.000000,0.282614,0.157647,0.300000,0.234126
6.090000,-0.073686,-0.679472,0.899141,0.694355,-1.156080,-0.507869,-2.760368,4.800000,-0.237018,-0.749339,0.614000,0.540368,-0.601256,0.436625,-0.082455,-0.256556,0.261838,-0.595163,0.173503,8.906233,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000580,1.073262,1.249988,1.250000,0.128343,0.114291,0.150000,0.150000,0.287245,0.166979,0.300000,0.300000
6.100000,-0.101316,-0.691703,0.870728,0.742355,-4.039237,-1.789085,-2.924321,4.800000,-0.243032,-0.744937,0.613141,0.537845,-0.601445,0.443749,-0.089378,-0.247985,-2.729215,-1.966665,-0.259066,10.160732,1.200000,1.200000,1.200000,-1.200000,1,1,1,1,1.000580,1.073401,1.249976,1.250000,0.135769,0.115330,0.150000,0.150000,0.292481,0.178178,0.300000,0.300000
6.110000,-0.148610,-0.696817,0.855367,0.712334,-4.800000,0.878717,-1.884884,-4.800000,-0.249047,-0.740464,0.612212,0.535409,-0.601558,0.450792,-0.096292,-0.239318,-3.696257,0.646159,0.642953,-0.137548,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000582,1.073995,1.249833,1.250000,0.064262,0.122315,0.136190,0.150000,0.237897,0.217447,0.294819,0.300000
6.120000,-0.148610,-0.696817,0.855367,0.712334,-4.800000,0.878717,-1.884884,-4.800000,-0.255063,-0.735921,0.611215,0.533059,-0.601594,0.457752,-0.103195,-0.230556,-3.666141,0.616484,0.659831,-0.087574,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000586,1.073987,1.250000,1.250000,0.000000,0.119309,0.150000,0.137174,0.163972,0.204526,0.300000,0.297249
6.130000,-0.177057,-0.680569,0.842855,0.664334,-1.350297,2.203607,-0.725805,-4.800000,-0.261078,-0.731309,0.610148,0.530798,-0.601553,0.464629,-0.110085,-0.221702,-0.328638,1.992681,1.711344,-1.239893,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000590,1.073984,1.250000,1.250000,0.000000,0.116076,0.150000,0.128920,0.090649,0.192197,0.300000,0.295498
6.140000,-0.177057,-0.680569,0.842855,0.664334,-1.350297,2.203607,-0.725805,-4.800000,-0.267093,-0.726629,0.609013,0.528625,-0.601436,0.471419,-0.116963,-0.212760,-0.298680,1.962489,1.729573,-1.194525,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000590,1.073639,1.250000,1.250000,0.000000,0.107670,0.150000,0.040637,0.084076,0.152361,0.300000,0.270700
6.150000,-0.174437,-0.659267,0.805711,0.705534,1.518670,1.643574,-3.992473,4.800000,-0.273107,-0.721881,0.607809,0.526543,-0.601241,0.478121,-0.123825,-0.203732,2.613263,1.478526,-1.889634,9.478519,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000590,1.073299,1.250000,1.250000,0.000000,0.098206,0.150000,0.000000,0.078103,0.113116,0.300000,0.246809
6.160000,-0.145108,-0.648811,0.764870,0.753534,4.046785,0.581361,-4.173659,4.800000,-0.279118,-0.717067,0.606537,0.524551,-0.600970,0.484734,-0.130671,-0.194620,5.317804,0.437907,-2.459658,10.719203,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000591,1.073069,1.249829,1.250000,0.057209,0.093325,0.070528,0.150000,0.130368,0.083626,0.262207,0.300000
6.170000,-0.145108,-0.648811,0.764870,0.753534,4.046785,0.581361,-4.173659,4.800000,-0.285126,-0.712187,0.605196,0.522651,-0.600621,0.491256,-0.137501,-0.185427,5.347495,0.406985,-2.439420,10.757518,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000597,1.073145,1.249529,1.250000,0.150000,0.092069,0.000000,0.150000,0.236724,0.074924,0.213014,0.300000
6.180000,-0.121887,-0.667212,0.770886,0.710772,0.974402,-3.232997,2.207527,-4.800000,-0.291130,-0.707242,0.603787,0.520843,-0.600194,0.497685,-0.144312,-0.176157,2.420810,-3.530530,4.022833,0.124387,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000603,1.073230,1.249230,1.250000,0.150000,0.090650,0.000000,0.150000,0.300000,0.066800,0.164226,0.300000
6.190000,-0.121887,-0.667212,0.770886,0.710772,0.974402,-3.232997,2.207527,-4.800000,-0.297130,-0.702233,0.602310,0.519128,-0.599690,0.504019,-0.151103,-0.166811,2.450303,-3.561908,4.044395,0.157914,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000604,1.074282,1.250000,1.250000,0.150000,0.111659,0.146053,0.150000,0.300000,0.137409,0.244682,0.300000
6.200000,-0.127615,-0.711991,0.808153,0.662772,-1.819778,-4.800000,4.625069,-4.800000,-0.303124,-0.697162,0.600765,0.517507,-0.599108,0.510258,-0.157873,-0.157394,-0.343126,-5.384401,6.856828,-1.010977,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000605,1.075345,1.250000,1.250000,0.150000,0.135090,0.150000,0.150000,0.300000,0.208647,0.300000,0.300000
6.210000,-0.160510,-0.743269,0.842977,0.614772,-4.453649,-1.732120,2.553290,-4.800000,-0.309112,-0.692029,0.599152,0.515980,-0.598448,0.516398,-0.164622,-0.147907,-3.112192,-2.504722,5.156159,-2.182300,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000605,1.077172,1.250000,1.250000,0.139866,0.150000,0.150000,0.073388,0.293137,0.300000,0.300000,0.279780
6.220000,-0.187303,-0.737877,0.827463,0.657833,-1.261989,1.978169,-2.624659,4.800000,-0.315092,-0.686834,0.597472,0.514549,-0.597711,0.522440,-0.171347,-0.138353,-0.025334,1.200517,-0.153402,8.520463,-0.172644,-1.200000,0.131864,-1.200000,0,1,0,1,1.000608,1.078003,1.250000,1.250000,0.056369,0.150000,0.150000,0.000000,0.230894,0.300000,0.300000,0.236134
6.230000,-0.187303,-0.737877,0.827463,0.657833,-1.261989,1.978169,-2.624659,4.800000,-0.321066,-0.681580,0.595725,0.513213,-0.596895,0.528380,-0.178047,-0.128737,0.003716,1.168305,-0.129232,8.544233,-0.318346,-1.200000,-0.090787,-1.200000,0,1,0,1,1.000608,1.077766,1.250000,1.250000,0.055742,0.131328,0.142418,0.150000,0.230387,0.275990,0.296932,0.300000
6.240000,-0.183638,-0.701473,0.790113,0.705833,1.638612,4.800000,-4.572983,4.800000,-0.327030,-0.676267,0.593912,0.511974,-0.596001,0.534219,-0.184722,-0.119059,2.951574,4.139754,-2.426246,9.765531,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000608,1.077534,1.250000,1.250000,0.055837,0.112405,0.135968,0.150000,0.230461,0.252624,0.294347,0.300000
6.250000,-0.183638,-0.701473,0.790113,0.705833,1.638612,4.800000,-4.572983,4.800000,-0.332985,-0.670896,0.592031,0.510832,-0.595030,0.539953,-0.191370,-0.109324,2.980379,4.107164,-2.400793,9.784346,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000610,1.077058,1.250000,1.250000,0.133343,0.057740,0.031798,0.150000,0.289493,0.169828,0.245822,0.300000
6.260000,-0.172469,-0.671847,0.781094,0.666309,0.716293,1.978241,0.006139,-4.800000,-0.338930,-0.665468,0.590084,0.509788,-0.593980,0.545583,-0.197989,-0.099535,2.142581,1.400765,2.114222,-0.787447,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000611,1.076586,1.250000,1.250000,0.150000,0.000828,0.000000,0.150000,0.300000,0.087685,0.197807,0.300000
6.270000,-0.180246,-0.668853,0.798683,0.618309,-1.952398,-1.070555,3.191321,-4.800000,-0.344865,-0.659985,0.588071,0.508842,-0.592852,0.551105,-0.204579,-0.089693,-0.536450,-1.666003,5.502018,-1.973633,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000612,1.076351,1.250000,1.250000,0.150000,0.000000,0.089139,0.086807,0.300000,0.059670,0.240091,0.284251
6.280000,-0.180246,-0.668853,0.798683,0.618309,-1.952398,-1.070555,3.191321,-4.800000,-0.350787,-0.654447,0.585993,0.507994,-0.591647,0.556520,-0.211139,-0.079804,-0.508043,-1.699109,5.529364,-1.962335,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000612,1.076767,1.250000,1.250000,0.134808,0.019840,0.150000,0.000000,0.289271,0.092990,0.300000,0.244778
6.290000,-0.213739,-0.679841,0.800253,0.660270,-4.490447,-1.544189,-0.101583,4.800000,-0.356697,-0.648855,0.583849,0.507246,-0.590363,0.561825,-0.217667,-0.069868,-3.185295,-2.260946,2.280129,8.695480,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000613,1.077190,1.250000,1.250000,0.120132,0.041200,0.150000,0.000000,0.279110,0.126972,0.300000,0.205532
6.300000,-0.213739,-0.679841,0.800253,0.660270,-4.490447,-1.544189,-0.101583,4.800000,-0.362594,-0.643210,0.581640,0.506597,-0.589001,0.567020,-0.224162,-0.059891,-3.157172,-2.294362,2.308716,8.701723,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000616,1.077887,1.250000,1.250000,0.036987,0.073611,0.150000,0.150000,0.215404,0.172191,0.300000,0.300000
6.310000,-0.241875,-0.678026,0.787703,0.708270,-1.450993,1.582943,-2.186520,4.800000,-0.368477,-0.637515,0.579366,0.506048,-0.587561,0.572103,-0.230622,-0.049873,-0.230420,0.808284,0.127476,9.905427,1.001899,-1.200000,-1.200000,-1.200000,0,1,1,1,1.000619,1.078594,1.250000,1.250000,0.000000,0.108034,0.150000,0.150000,0.152261,0.218078,0.300000,0.300000
6.320000,-0.240611,-0.651592,0.780517,0.677946,1.350529,3.875663,-1.077908,-4.800000,-0.374345,-0.631769,0.577027,0.505600,-0.586044,0.577072,-0.237048,-0.039820,2.605243,3.199476,1.194033,-0.451534,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000619,1.078443,1.250000,1.250000,0.000000,0.095511,0.150000,0.150000,0.147652,0.201913,0.300000,0.300000
6.330000,-0.240611,-0.651592,0.780517,0.677946,1.350529,3.875663,-1.077908,-4.800000,-0.380198,-0.625974,0.574625,0.505252,-0.584449,0.581927,-0.243437,-0.029733,2.632911,3.165645,1.224447,-0.452926,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000620,1.078053,1.250000,1.250000,0.065377,0.052243,0.150000,0.110730,0.199757,0.137923,0.300000,0.290969
6.340000,-0.216452,-0.618762,0.768699,0.629946,3.230016,2.817062,-1.266657,-4.800000,-0.386034,-0.620131,0.572159,0.505005,-0.582776,0.586667,-0.249788,-0.019616,4.660703,2.237236,0.948530,-1.656874,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000621,1.077667,1.250000,1.250000,0.132905,0.007289,0.150000,0.071352,0.252415,0.074610,0.300000,0.281911
6.350000,-0.199742,-0.590046,0.725092,0.671854,0.465722,2.473387,-4.644284,4.800000,-0.391853,-0.614241,0.569629,0.504860,-0.581026,0.591289,-0.256101,-0.009472,2.007303,2.003070,-2.833552,8.984329,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000625,1.077453,1.250000,1.250000,0.150000,0.000000,0.150000,0.000000,0.300000,0.029865,0.300000,0.248773
6.360000,-0.199742,-0.590046,0.725092,0.671854,0.465722,2.473387,-4.644284,4.800000,-0.397654,-0.608305,0.567037,0.504816,-0.579199,0.595794,-0.262373,0.000696,2.034482,1.968887,-2.801355,8.975259,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000626,1.077172,1.249798,1.250000,0.150000,0.000000,0.047384,0.150000,0.300000,0.000000,0.243329,0.300000
6.370000,-0.208478,-0.570333,0.677648,0.719854,-1.921830,1.560311,-4.800000,4.800000,-0.403437,-0.602325,0.564382,0.504874,-0.577294,0.600180,-0.268605,0.010885,-0.369745,1.120092,-3.398730,10.163623,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000626,1.076896,1.249598,1.250000,0.150000,0.000000,0.000000,0.150000,0.300000,0.000000,0.187302,0.300000
6.380000,-0.208478,-0.570333,0.677648,0.719854,-1.921830,1.560311,-4.800000,4.800000,-0.409200,-0.596302,0.561665,0.505034,-0.575312,0.604446,-0.274794,0.021091,-0.342911,1.085710,-3.365371,10.149420,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000627,1.076723,1.249179,1.250000,0.138522,0.000000,0.000000,0.150000,0.292605,0.000000,0.119327,0.300000
6.390000,-0.239489,-0.578048,0.678677,0.676507,-4.041293,-2.055949,1.714245,-4.800000,-0.414943,-0.590237,0.558886,0.505296,-0.573254,0.608591,-0.280940,0.031312,-2.590773,-2.603598,3.193092,-0.551023,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000627,1.076554,1.248762,1.250000,0.127694,0.000000,0.000000,0.150000,0.285747,0.000000,0.052020,0.300000
6.400000,-0.239489,-0.578048,0.678677,0.676507,-4.041293,-2.055949,1.714245,-4.800000,-0.420665,-0.584131,0.556046,0.505660,-0.571119,0.612614,-0.287042,0.041544,-2.564299,-2.638151,3.227593,-0.570362,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000629,1.077235,1.249669,1.250000,0.052535,0.028517,0.094442,0.103174,0.233931,0.052072,0.115882,0.288980
6.410000,-0.265619,-0.613982,0.713280,0.628507,-1.475242,-4.800000,4.800000,-4.800000,-0.426365,-0.577985,0.553145,0.506127,-0.568907,0.616514,-0.293097,0.051784,-0.102607,-5.596502,6.694440,-1.792268,0.357737,1.200000,-1.200000,1.200000,0,1,1,1,1.000631,1.077925,1.250000,1.250000,0.000000,0.059236,0.150000,0.054926,0.182645,0.104835,0.180434,0.277572
6.420000,-0.266526,-0.639626,0.718479,0.671906,1.045764,-1.214683,-0.602995,4.800000,-0.432042,-0.571801,0.550184,0.506696,-0.566619,0.620290,-0.299106,0.062029,2.439968,-2.174101,1.379058,8.868230,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000631,1.079656,1.250000,1.250000,0.000000,0.148388,0.150000,0.000000,0.180593,0.216765,0.300000,0.241727
6.430000,-0.266526,-0.639626,0.718479,0.671906,1.045764,-1.214683,-0.602995,4.800000,-0.437697,-0.565579,0.547163,0.507367,-0.564256,0.623942,-0.305068,0.072276,2.465876,-2.208859,1.415229,8.841195,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000632,1.080200,1.250000,1.250000,0.068036,0.150000,0.150000,0.150000,0.229393,0.260247,0.300000,0.300000
6.440000,-0.252266,-0.635575,0.700791,0.719906,1.723523,1.728418,-2.722754,4.800000,-0.443327,-0.559322,0.544083,0.508141,-0.561817,0.627468,-0.310980,0.082522,3.240644,0.719685,-0.844699,10.011600,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000633,1.080753,1.250000,1.250000,0.138073,0.150000,0.150000,0.150000,0.278710,0.300000,0.300000,0.300000
6.450000,-0.249637,-0.609210,0.688392,0.689826,-0.871381,3.774549,-1.602644,-4.800000,-0.448933,-0.553031,0.540944,0.509018,-0.559302,0.630867,-0.316842,0.092763,0.684401,2.862786,0.188681,-0.372546,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000635,1.080673,1.249914,1.250000,0.150000,0.135481,0.118272,0.150000,0.300000,0.285606,0.283106,0.300000
6.460000,-0.249637,-0.609210,0.688392,0.689826,-0.871381,3.774549,-1.602644,-4.800000,-0.454513,-0.546705,0.537746,0.509996,-0.556712,0.634140,-0.322654,0.102996,0.709712,2.827888,0.226467,-0.407250,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000635,1.080317,1.250000,1.250000,0.150000,0.083277,0.125032,0.117011,0.300000,0.228351,0.286880,0.292549
6.470000,-0.270670,-0.587340,0.690071,0.641826,-3.067028,0.909178,1.617321,-4.800000,-0.460067,-0.540348,0.534491,0.511077,-0.554048,0.637285,-0.328413,0.113219,-1.565994,0.036934,3.501536,-1.644499,1.200000,-0.300176,-1.200000,1.200000,1,0,1,1,1.000635,1.079965,1.250000,1.250000,0.150000,0.029736,0.133317,0.081232,0.300000,0.171793,0.291409,0.284404
6.480000,-0.312261,-0.575888,0.674530,0.683806,-4.800000,0.851737,-1.867142,4.800000,-0.465594,-0.533960,0.531178,0.512261,-0.551309,0.640301,-0.334119,0.123427,-3.482027,0.001795,-0.099509,8.965212,1.200000,-0.166724,-0.340154,-1.200000,1,0,0,1,1.000636,1.079991,1.250000,1.250000,0.102988,0.029092,0.150000,0.000000,0.268680,0.171054,0.300000,0.251514
6.490000,-0.312261,-0.575888,0.674530,0.683806,-4.800000,0.851737,-1.867142,4.800000,-0.471093,-0.527543,0.527809,0.513546,-0.548496,0.643189,-0.339770,0.133618,-3.457345,-0.033180,-0.060163,8.922890,1.200000,0.008706,-0.730654,-1.200000,1,0,0,1,1.000639,1.080100,1.250000,1.250000,0.011203,0.029061,0.146482,0.150000,0.199040,0.171018,0.298010,0.300000
6.500000,-0.345465,-0.563784,0.650367,0.731806,-2.135826,1.490351,-2.857027,4.800000,-0.476564,-0.521097,0.524383,0.514933,-0.545610,0.645946,-0.345367,0.143789,-0.934725,0.630970,-1.251826,10.078043,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000643,1.080216,1.250000,1.250000,0.000000,0.029648,0.144308,0.150000,0.129893,0.171682,0.296807,0.300000
6.510000,-0.345465,-0.563784,0.650367,0.731806,-2.135826,1.490351,-2.857027,4.800000,-0.482005,-0.514624,0.520902,0.516422,-0.542650,0.648573,-0.350907,0.153936,-0.910478,0.595979,-1.211472,10.030680,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000643,1.080130,1.249804,1.250000,0.000000,0.018803,0.104119,0.150000,0.111198,0.159062,0.271770,0.300000
6.520000,-0.353118,-0.552895,0.647807,0.695933,0.312454,1.279226,-0.073250,-4.800000,-0.487416,-0.508126,0.517365,0.518012,-0.539617,0.651070,-0.356390,0.164056,1.523564,0.404311,1.587561,-0.516033,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000644,1.080049,1.249612,1.250000,0.000000,0.008143,0.064248,0.150000,0.092989,0.147143,0.247541,0.300000
6.530000,-0.337953,-0.555401,0.665139,0.647933,2.476500,-1.499015,3.204553,-4.800000,-0.492797,-0.501603,0.513774,0.519703,-0.536511,0.653435,-0.361814,0.174146,3.787229,-2.421441,5.080012,-1.768399,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.000644,1.079989,1.250000,1.250000,0.036904,0.001068,0.116981,0.105787,0.123460,0.139057,0.279292,0.289679
6.540000,-0.326339,-0.567872,0.665418,0.689950,0.095659,-1.565132,-0.259567,4.800000,-0.498146,-0.495057,0.510129,0.521494,-0.533333,0.655669,-0.367179,0.184204,1.488030,-2.584873,1.660497,8.827187,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000647,1.080580,1.250000,1.250000,0.136185,0.045740,0.150000,0.000000,0.199204,0.187485,0.300000,0.254311
6.550000,-0.326339,-0.567872,0.665418,0.689950,0.095659,-1.565132,-0.259567,4.800000,-0.503463,-0.488490,0.506431,0.523387,-0.530084,0.657770,-0.372484,0.194225,1.511366,-2.619811,1.702786,8.769862,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,1.000647,1.081162,1.250000,1.250000,0.150000,0.098458,0.150000,0.150000,0.228965,0.239183,0.300000,0.300000
6.560000,-0.338173,-0.567584,0.650805,0.737950,-2.209515,1.334998,-2.444878,4.800000,-0.508748,-0.481902,0.502680,0.525379,-0.526763,0.659739,-0.377727,0.204206,-0.829878,0.246850,-0.585899,9.910076,1.200000,-1.095029,1.200000,-1.200000,1,0,1,1,1.000647,1.081751,1.250000,1.250000,0.150000,0.150000,0.150000,0.150000,0.259192,0.291579,0.300000,0.300000
6.570000,-0.371580,-0.545508,0.640922,0.708156,-4.188200,3.350970,-1.383834,-4.800000,-0.513998,-0.475296,0.498876,0.527471,-0.523371,0.661576,-0.382908,0.214145,-2.952738,2.338333,0.419531,-0.497001,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000647,1.081724,1.249895,1.250000,0.127101,0.144628,0.128217,0.150000,0.242595,0.286642,0.288282,0.300000
6.580000,-0.371580,-0.545508,0.640922,0.708156,-4.188200,3.350970,-1.383834,-4.800000,-0.519215,-0.468671,0.495022,0.529662,-0.519909,0.663279,-0.388025,0.224039,-2.930117,2.303508,0.463196,-0.561668,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.000650,1.081547,1.250000,1.250000,0.054141,0.097270,0.143348,0.107228,0.183540,0.239876,0.296673,0.290060
6.590000,-0.398692,-0.526127,0.644205,0.660156,-1.585853,0.782333,1.743840,-4.800000,-0.524396,-0.462031,0.491116,0.531951,-0.516377,0.664848,-0.393079,0.233883,-0.440954,-0.202997,3.667802,-1.828754,1.200000,0.911011,-1.200000,1.200000,1,0,1,1,1.000653,1.081374,1.250000,1.250000,0.000000,0.049013,0.150000,0.059617,0.124938,0.193805,0.300000,0.278827
6.600000,-0.398692,-0.526127,0.644205,0.660156,-1.585853,0.782333,1.743840,-4.800000,-0.529542,-0.455375,0.487160,0.534339,-0.512776,0.666284,-0.398067,0.243676,-0.418826,-0.237712,3.712348,-1.898243,1.200000,1.094929,-1.200000,1.200000,1,0,1,1,1.000653,1.081411,1.250000,1.250000,0.000000,0.053014,0.150000,0.000000,0.116119,0.197865,0.300000,0.242252
6.610000,-0.402031,-0.515128,0.629585,0.702100,0.662279,0.822101,-1.764655,4.800000,-0.534652,-0.448705,0.483155,0.536825,-0.509106,0.667587,-0.402989,0.253414,1.834489,-0.177599,0.102637,8.678475,-1.200000,0.776343,-1.200000,-1.200000,1,0,1,1,1.000653,1.081452,1.250000,1.250000,0.000000,0.057863,0.150000,0.000000,0.107742,0.202620,0.300000,0.204287
6.620000,-0.383850,-0.491894,0.600001,0.750100,2.723156,3.548903,-3.950319,4.800000,-0.539724,-0.442024,0.479101,0.539407,-0.505367,0.668755,-0.407844,0.263094,4.007896,2.630796,-2.333473,9.804230,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,1.000654,1.081487,1.250000,1.250000,0.043008,0.061414,0.150000,0.150000,0.144432,0.206172,0.300000,0.300000
