t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.850000,0.319334,0.521030,0.074361,-0.277180,1.524627,-1.864229,-0.097161,3.499132,0.590054,-0.124360,-0.075640,1.500000,0.518350,0.329992,-0.329992,0.000000,0.094485,-0.820000,-0.268049,0.259817
0.860000,0.319334,0.521030,0.074361,-0.277180,1.524627,-1.864229,-0.097161,3.499132,0.595208,-0.121079,-0.078921,1.500000,0.512423,0.326219,-0.326219,0.000000,0.101255,-0.820000,-0.267818,0.259937
0.870000,0.319334,0.521030,0.074361,-0.277180,1.524627,-1.864229,-0.097161,3.499132,0.600303,-0.117836,-0.082164,1.500000,0.506446,0.322413,-0.322413,0.000000,0.107905,-0.820000,-0.267591,0.260055
0.880000,0.334474,0.501806,0.074425,-0.241441,1.505922,-1.962536,0.086656,3.591182,0.605337,-0.114631,-0.085369,1.500000,0.500417,0.318576,-0.318576,0.000000,0.090157,-0.808148,-0.294392,0.234735
0.890000,0.334474,0.501806,0.074425,-0.241441,1.505922,-1.962536,0.086656,3.591182,0.610311,-0.111464,-0.088536,1.500000,0.494339,0.314706,-0.314706,0.000000,0.096522,-0.805219,-0.294180,0.234842
0.900000,0.334474,0.501806,0.074425,-0.241441,1.505922,-1.962536,0.086656,3.591182,0.615224,-0.108337,-0.091663,1.500000,0.488211,0.310805,-0.310805,0.000000,0.102767,-0.802347,-0.293972,0.234947
0.910000,0.349431,0.482208,0.075977,-0.208765,1.487809,-1.966943,0.176791,3.217965,0.620075,-0.105248,-0.094752,1.500000,0.482035,0.306873,-0.306873,0.000000,0.087064,-0.738959,-0.267121,0.259552
0.920000,0.349431,0.482208,0.075977,-0.208765,1.487809,-1.966943,0.176791,3.217965,0.624864,-0.102199,-0.097801,1.500000,0.475810,0.302910,-0.302910,0.000000,0.093018,-0.736205,-0.266928,0.259647
0.930000,0.349431,0.482208,0.075977,-0.208765,1.487809,-1.966943,0.176791,3.217965,0.629591,-0.099190,-0.100810,1.500000,0.469538,0.298917,-0.298917,0.000000,0.098851,-0.733508,-0.266740,0.259741
0.940000,0.364196,0.462846,0.077579,-0.178491,1.467298,-1.920317,0.134668,2.993463,0.634255,-0.096221,-0.103779,1.500000,0.463218,0.294894,-0.294894,0.000000,0.085929,-0.677412,-0.233781,0.278644
0.950000,0.364196,0.462846,0.077579,-0.178491,1.467298,-1.920317,0.134668,2.993463,0.638855,-0.093292,-0.106708,1.500000,0.456853,0.290842,-0.290842,0.000000,0.091471,-0.674835,-0.233606,0.278728
0.960000,0.364196,0.462846,0.077579,-0.178491,1.467298,-1.920317,0.134668,2.993463,0.643392,-0.090404,-0.109596,1.500000,0.450442,0.286760,-0.286760,0.000000,0.096891,-0.672314,-0.233436,0.278811
0.970000,0.378743,0.443965,0.078436,-0.147123,1.444635,-1.862813,0.069950,3.154570,0.647864,-0.087557,-0.112443,1.500000,0.443985,0.282650,-0.282650,0.000000,0.084894,-0.667914,-0.244919,0.256947
0.980000,0.378743,0.443965,0.078436,-0.147123,1.444635,-1.862813,0.069950,3.154570,0.652271,-0.084751,-0.115249,1.500000,0.437484,0.278511,-0.278511,0.000000,0.090026,-0.665514,-0.244762,0.257021
0.990000,0.393062,0.425722,0.079076,-0.114624,1.421774,-1.794047,0.074490,3.263813,0.656613,-0.081987,-0.118013,1.500000,0.430940,0.274345,-0.274345,0.000000,0.077886,-0.684798,-0.276497,0.229888
1.000000,0.393062,0.425722,0.079076,-0.114624,1.421774,-1.794047,0.074490,3.263813,0.660890,-0.079265,-0.120735,1.500000,0.424352,0.270151,-0.270151,0.000000,0.082732,-0.682518,-0.276353,0.229954
1.010000,0.393062,0.425722,0.079076,-0.114624,1.421774,-1.794047,0.074490,3.263813,0.665100,-0.076584,-0.123416,1.500000,0.417722,0.265930,-0.265930,0.000000,0.087454,-0.680296,-0.276212,0.230017
1.020000,0.407130,0.408299,0.080061,-0.083696,1.394732,-1.706982,0.103011,3.067170,0.669244,-0.073946,-0.126054,1.500000,0.411051,0.261683,-0.261683,0.000000,0.077250,-0.679052,-0.284726,0.230603
1.030000,0.407130,0.408299,0.080061,-0.083696,1.394732,-1.706982,0.103011,3.067170,0.673321,-0.071351,-0.128649,1.500000,0.404338,0.257409,-0.257409,0.000000,0.081688,-0.676951,-0.284597,0.230659
1.040000,0.407130,0.408299,0.080061,-0.083696,1.394732,-1.706982,0.103011,3.067170,0.677331,-0.068798,-0.131202,1.500000,0.397584,0.253110,-0.253110,0.000000,0.086003,-0.674909,-0.284473,0.230713
1.050000,0.420923,0.391775,0.081050,-0.054866,1.366898,-1.616020,0.081432,2.852468,0.681273,-0.066288,-0.133712,1.500000,0.390791,0.248786,-0.248786,0.000000,0.076885,-0.659203,-0.276487,0.239435
1.060000,0.420923,0.391775,0.081050,-0.054866,1.366898,-1.616020,0.081432,2.852468,0.685146,-0.063822,-0.136178,1.500000,0.383959,0.244436,-0.244436,0.000000,0.080918,-0.657282,-0.276374,0.239483
1.070000,0.420923,0.391775,0.081050,-0.054866,1.366898,-1.616020,0.081432,2.852468,0.688952,-0.061400,-0.138600,1.500000,0.377089,0.240062,-0.240062,0.000000,0.084828,-0.655420,-0.276265,0.239529
1.080000,0.434438,0.376049,0.081541,-0.026238,1.339001,-1.541565,0.032032,2.860134,0.692688,-0.059021,-0.140979,1.500000,0.370180,0.235664,-0.235664,0.000000,0.075846,-0.652466,-0.281764,0.229778
1.090000,0.434438,0.376049,0.081541,-0.026238,1.339001,-1.541565,0.032032,2.860134,0.696355,-0.056687,-0.143313,1.500000,0.363235,0.231243,-0.231243,0.000000,0.079478,-0.650726,-0.281665,0.229817
1.100000,0.447657,0.360972,0.081700,0.002908,1.308149,-1.482421,0.014817,2.920479,0.699953,-0.054396,-0.145604,1.500000,0.356254,0.226798,-0.226798,0.000000,0.071404,-0.657873,-0.299289,0.211947
1.110000,0.447657,0.360972,0.081700,0.002908,1.308149,-1.482421,0.014817,2.920479,0.703480,-0.052151,-0.147849,1.500000,0.349236,0.222331,-0.222331,0.000000,0.074762,-0.656255,-0.299200,0.211981
1.120000,0.447657,0.360972,0.081700,0.002908,1.308149,-1.482421,0.014817,2.920479,0.706937,-0.049950,-0.150050,1.500000,0.342184,0.217841,-0.217841,0.000000,0.077996,-0.654696,-0.299115,0.212013
1.130000,0.460570,0.346505,0.081920,0.031340,1.277912,-1.421628,0.022369,2.830558,0.710324,-0.047794,-0.152206,1.500000,0.335098,0.213330,-0.213330,0.000000,0.069941,-0.652392,-0.306905,0.207038
1.140000,0.460570,0.346505,0.081920,0.031340,1.277912,-1.421628,0.022369,2.830558,0.713639,-0.045683,-0.154317,1.500000,0.327978,0.208797,-0.208797,0.000000,0.072904,-0.650955,-0.306829,0.207065
1.150000,0.460570,0.346505,0.081920,0.031340,1.277912,-1.421628,0.022369,2.830558,0.716883,-0.043618,-0.156382,1.500000,0.320825,0.204244,-0.204244,0.000000,0.075744,-0.649578,-0.306756,0.207090
1.160000,0.473184,0.332666,0.082150,0.058373,1.248094,-1.357823,0.012592,2.682183,0.720055,-0.041598,-0.158402,1.500000,0.313641,0.199670,-0.199670,0.000000,0.068023,-0.637001,-0.302941,0.210513
1.170000,0.473184,0.332666,0.082150,0.058373,1.248094,-1.357823,0.012592,2.682183,0.723156,-0.039625,-0.160375,1.500000,0.306424,0.195076,-0.195076,0.000000,0.070596,-0.635746,-0.302877,0.210534
1.180000,0.485497,0.319430,0.082104,0.084834,1.217850,-1.299522,-0.017277,2.637107,0.726184,-0.037697,-0.162303,1.500000,0.299178,0.190462,-0.190462,0.000000,0.063366,-0.628299,-0.303853,0.206118
1.190000,0.485497,0.319430,0.082104,0.084834,1.217850,-1.299522,-0.017277,2.637107,0.729139,-0.035816,-0.164184,1.500000,0.291901,0.185830,-0.185830,0.000000,0.065675,-0.627167,-0.303797,0.206135
1.200000,0.485497,0.319430,0.082104,0.084834,1.217850,-1.299522,-0.017277,2.637107,0.732022,-0.033980,-0.166020,1.500000,0.284595,0.181179,-0.181179,0.000000,0.067861,-0.626094,-0.303745,0.206152
1.210000,0.497492,0.306723,0.081796,0.111371,1.184692,-1.249957,-0.034844,2.653399,0.734831,-0.032192,-0.167808,1.500000,0.277261,0.176510,-0.176510,0.000000,0.061574,-0.626900,-0.313689,0.194513
1.220000,0.497492,0.306723,0.081796,0.111371,1.184692,-1.249957,-0.034844,2.653399,0.737567,-0.030450,-0.169550,1.500000,0.269899,0.171823,-0.171823,0.000000,0.063500,-0.625950,-0.313644,0.194526
