t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.120000,-2.859823,-1.472028,-1.162785,1.945108,4.879006,0.661315,4.551849,1.043518,0.094022,-0.440144,0.240144,1.500000,0.779750,0.496404,-0.496404,0.000000,3.745936,4.355163,2.215959,0.348292
0.130000,-2.811651,-1.463759,-1.119294,1.967035,4.811429,0.689986,4.828806,2.113043,0.101814,-0.435183,0.235183,1.500000,0.778771,0.495781,-0.495781,0.000000,3.561820,3.963991,1.897891,0.150642
0.140000,-2.763445,-1.453660,-1.077946,1.970056,4.789158,1.118672,3.996577,-0.013489,0.109597,-0.430228,0.230228,1.500000,0.777714,0.495108,-0.495108,0.000000,3.414303,4.105349,2.134969,0.386735
0.150000,-2.715124,-1.443854,-1.033565,1.970008,4.888013,0.845212,4.852795,-0.001555,0.117368,-0.425281,0.225281,1.500000,0.776579,0.494386,-0.494386,0.000000,3.173239,3.849125,1.902121,0.292253
0.160000,-2.666827,-1.432340,-0.990600,1.970002,4.803564,1.105755,4.557352,-0.000102,0.125128,-0.420341,0.220341,1.500000,0.775366,0.493614,-0.493614,0.000000,3.020011,3.645018,1.796330,0.262547
0.170000,-2.618541,-1.420114,-0.946464,1.970002,4.806566,1.395767,4.169776,0.000181,0.132876,-0.415409,0.215409,1.500000,0.774076,0.492792,-0.492792,0.000000,2.834799,3.456003,1.706382,0.239534
0.180000,-2.570113,-1.407118,-0.901000,1.970002,4.821044,1.212425,4.916579,0.000007,0.140609,-0.410485,0.210485,1.500000,0.772709,0.491922,-0.491922,0.000000,2.629592,3.157649,1.457289,0.147104
0.190000,-2.521869,-1.392280,-0.856560,1.970001,4.792525,1.475438,4.670862,0.000037,0.148329,-0.405571,0.205571,1.500000,0.771264,0.491002,-0.491002,0.000000,2.456829,2.923128,1.329189,0.112232
0.200000,-2.473343,-1.375944,-0.812025,1.970001,4.942977,1.667324,4.493476,-0.000032,0.156035,-0.400665,0.200665,1.500000,0.769742,0.490033,-0.490033,0.000000,2.226631,2.717363,1.210090,0.077293
0.210000,-2.424709,-1.357886,-0.767567,1.970001,4.987755,1.853644,4.452495,-0.000018,0.163724,-0.395770,0.195770,1.500000,0.768144,0.489015,-0.489015,0.000000,2.034715,2.453759,1.047600,0.029235
0.220000,-2.376326,-1.338069,-0.722887,1.970074,4.789633,2.027780,4.559626,-0.171120,0.171397,-0.390885,0.190885,1.500000,0.766468,0.487949,-0.487949,0.000000,1.923810,2.141151,0.854280,-0.014255
0.230000,-2.327668,-1.316270,-0.678304,1.969920,4.826228,2.145527,4.758322,-0.386718,0.179053,-0.386011,0.186011,1.500000,0.764716,0.486833,-0.486833,0.000000,1.742340,1.846564,0.665042,-0.056353
0.240000,-2.278760,-1.292264,-0.634043,1.968342,4.907186,2.764509,3.798449,0.559114,0.186691,-0.381149,0.181149,1.500000,0.762887,0.485669,-0.485669,0.000000,1.566952,1.531517,0.505937,-0.153192
0.250000,-2.229808,-1.266349,-0.589258,1.962259,4.861241,2.836439,4.211338,-0.404306,0.194311,-0.376298,0.176298,1.500000,0.760982,0.484456,-0.484456,0.000000,1.424910,1.257020,0.352451,-0.128007
0.260000,-2.180669,-1.236868,-0.547838,1.953526,4.913027,3.101280,4.054905,-0.977478,0.201911,-0.371460,0.171460,1.500000,0.759001,0.483195,-0.483195,0.000000,1.274094,1.030263,0.257099,-0.103889
0.270000,-2.131599,-1.203380,-0.511442,1.938678,5.252120,3.519750,3.339268,-1.636559,0.209490,-0.366634,0.166634,1.500000,0.756944,0.481885,-0.481885,0.000000,1.072052,0.936797,0.294656,-0.024769
0.280000,-2.082237,-1.163785,-0.485313,1.925998,4.945244,4.181297,2.268249,-1.333370,0.217049,-0.361822,0.161822,1.500000,0.754811,0.480528,-0.480528,0.000000,1.039988,0.689970,0.240537,-0.031936
0.290000,-2.032932,-1.118952,-0.468293,1.915311,4.808663,4.667432,1.428505,-1.124296,0.224586,-0.357024,0.157024,1.500000,0.752603,0.479122,-0.479122,0.000000,0.973850,0.487849,0.198257,-0.035111
0.300000,-1.982775,-1.071828,-0.454516,1.907323,5.412821,4.600851,1.593746,-0.938070,0.232101,-0.352240,0.152240,1.500000,0.750320,0.477668,-0.477668,0.000000,0.764361,0.290026,0.052201,-0.090310
0.310000,-1.932990,-1.026019,-0.438224,1.898689,4.683465,4.561770,1.669224,-0.846310,0.239592,-0.347471,0.147471,1.500000,0.747961,0.476167,-0.476167,0.000000,0.844856,0.055879,-0.094127,-0.128179
0.320000,-1.882420,-0.982160,-0.419769,1.888970,5.375833,4.278397,1.933496,-0.953299,0.247060,-0.342717,0.142717,1.500000,0.745528,0.474618,-0.474618,0.000000,0.668911,-0.021761,-0.177478,-0.144129
0.330000,-1.833128,-0.940621,-0.400667,1.876181,5.163363,4.059968,1.849398,-1.307964,0.254503,-0.337978,0.137978,1.500000,0.743020,0.473021,-0.473021,0.000000,0.674615,-0.017822,-0.163375,-0.101805
0.340000,-1.784082,-0.901714,-0.383402,1.860710,4.768290,3.767610,1.616077,-1.569553,0.261920,-0.333256,0.133256,1.500000,0.740438,0.471377,-0.471377,0.000000,0.713171,0.080143,-0.088904,-0.045360
0.350000,-1.736216,-0.865646,-0.369272,1.844805,5.022744,3.468391,1.283983,-1.584894,0.269311,-0.328551,0.128551,1.500000,0.737782,0.469686,-0.469686,0.000000,0.655437,0.221643,0.003930,-0.001466
0.360000,-1.689260,-0.832363,-0.357776,1.832213,4.940272,3.176792,1.114113,-1.197385,0.276676,-0.323863,0.123863,1.500000,0.735052,0.467948,-0.467948,0.000000,0.649038,0.268941,0.012124,-0.016104
0.370000,-1.641851,-0.801778,-0.346836,1.824507,4.843282,2.927867,1.144005,-0.690797,0.284012,-0.319192,0.119192,1.500000,0.732248,0.466164,-0.466164,0.000000,0.643282,0.222845,-0.055146,-0.067773
0.380000,-1.595701,-0.773197,-0.334708,1.821005,4.388463,2.783716,1.307038,-0.289572,0.291320,-0.314540,0.114540,1.500000,0.729371,0.464332,-0.464332,0.000000,0.683457,0.085024,-0.176151,-0.132125
0.390000,-1.549174,-0.745847,-0.320884,1.817543,4.398238,2.712202,1.421963,-0.349892,0.298599,-0.309906,0.109906,1.500000,0.726422,0.462455,-0.462455,0.000000,0.664969,-0.024211,-0.251382,-0.147762
0.400000,-1.502297,-0.719016,-0.306805,1.810872,4.898755,2.688851,1.351304,-0.714555,0.305848,-0.305291,0.105291,1.500000,0.723400,0.460530,-0.460530,0.000000,0.589002,-0.064583,-0.252887,-0.113388
0.410000,-1.455979,-0.692588,-0.294434,1.799457,4.945386,2.635134,1.099796,-1.208398,0.313067,-0.300695,0.100695,1.500000,0.720305,0.458560,-0.458560,0.000000,0.570781,-0.012765,-0.174686,-0.041263
0.420000,-1.409697,-0.666777,-0.285161,1.786306,4.773535,2.537608,0.798595,-1.334988,0.320254,-0.296120,0.096120,1.500000,0.717138,0.456544,-0.456544,0.000000,0.577474,0.051468,-0.103312,0.002443
0.430000,-1.363474,-0.642077,-0.278433,1.775234,4.609767,2.393034,0.622294,-1.071753,0.327410,-0.291565,0.091565,1.500000,0.713900,0.454483,-0.454483,0.000000,0.581588,0.071729,-0.090837,-0.003809
0.440000,-1.317043,-0.618792,-0.272343,1.769344,4.801163,2.241492,0.670102,-0.513488,0.334532,-0.287030,0.087030,1.500000,0.710590,0.452376,-0.452376,0.000000,0.542827,-0.003046,-0.172173,-0.065139
0.450000,-1.271495,-0.597026,-0.264655,1.767227,4.540427,2.112243,0.873016,-0.150146,0.341621,-0.282517,0.082517,1.500000,0.707210,0.450224,-0.450224,0.000000,0.558955,-0.115439,-0.279903,-0.126448
0.460000,-1.224339,-0.576837,-0.255059,1.761395,4.805789,1.990093,0.946910,-0.630893,0.348676,-0.278026,0.078026,1.500000,0.703758,0.448026,-0.448026,0.000000,0.512766,-0.109222,-0.260625,-0.080899
0.470000,-1.178585,-0.557183,-0.245846,1.755120,4.707893,1.944802,0.904313,-0.629466,0.355696,-0.273557,0.073557,1.500000,0.700236,0.445784,-0.445784,0.000000,0.508836,-0.147980,-0.279819,-0.082388
0.480000,-1.132291,-0.538338,-0.237495,1.744932,4.663276,1.860069,0.727970,-1.070198,0.362681,-0.269110,0.069110,1.500000,0.696644,0.443497,-0.443497,0.000000,0.497381,-0.074551,-0.196852,-0.015994
0.490000,-1.085866,-0.519753,-0.231585,1.737374,4.639339,1.823902,0.548149,-0.721706,0.369629,-0.264687,0.064687,1.500000,0.692983,0.441166,-0.441166,0.000000,0.480244,-0.099281,-0.211107,-0.038490
0.500000,-1.039571,-0.502128,-0.226486,1.730085,4.621763,1.715054,0.479821,-0.724821,0.376540,-0.260287,0.060287,1.500000,0.689252,0.438791,-0.438791,0.000000,0.461941,-0.080913,-0.194016,-0.027566
0.510000,-0.994202,-0.485391,-0.221516,1.725574,4.489351,1.622884,0.545650,-0.404311,0.383414,-0.255911,0.055911,1.500000,0.685452,0.436372,-0.436372,0.000000,0.457637,-0.139912,-0.253587,-0.068505
0.520000,-0.949729,-0.469646,-0.215639,1.721718,4.418796,1.540492,0.614359,-0.373374,0.390249,-0.251560,0.051560,1.500000,0.681584,0.433910,-0.433910,0.000000,0.446671,-0.176355,-0.284884,-0.079481
0.530000,-0.906245,-0.454456,-0.209262,1.718803,4.306506,1.498760,0.663058,-0.275250,0.397045,-0.247233,0.047233,1.500000,0.677647,0.431404,-0.431404,0.000000,0.441533,-0.233160,-0.329357,-0.099865
0.540000,-0.863677,-0.439912,-0.202606,1.713445,4.222957,1.441664,0.625009,-0.566596,0.403801,-0.242932,0.042932,1.500000,0.673643,0.428854,-0.428854,0.000000,0.433441,-0.214361,-0.299923,-0.066294
0.550000,-0.822102,-0.425971,-0.197180,1.705806,4.116010,1.367669,0.455748,-0.791110,0.410518,-0.238656,0.038656,1.500000,0.669571,0.426262,-0.426262,0.000000,0.426895,-0.146897,-0.232249,-0.022713
0.560000,-0.781280,-0.412674,-0.193437,1.697853,4.060105,1.296502,0.317151,-0.796490,0.417193,-0.234407,0.034407,1.500000,0.665433,0.423628,-0.423628,0.000000,0.412684,-0.107846,-0.194784,-0.004736
0.570000,-0.741156,-0.399657,-0.190624,1.694999,3.986110,1.265166,0.333370,-0.216848,0.423826,-0.230184,0.030184,1.500000,0.661227,0.420950,-0.420950,0.000000,0.400038,-0.192934,-0.277340,-0.071951
0.580000,-0.701858,-0.387232,-0.186557,1.694099,3.895709,1.221050,0.471663,-0.063086,0.430417,-0.225988,0.025988,1.500000,0.656956,0.418231,-0.418231,0.000000,0.392061,-0.268157,-0.345204,-0.106432
0.590000,-0.663237,-0.375144,-0.181292,1.693589,3.838086,1.203721,0.562725,-0.043983,0.436965,-0.221819,0.021819,1.500000,0.652619,0.415470,-0.415470,0.000000,0.380460,-0.331815,-0.393931,-0.124229
0.600000,-0.625345,-0.363613,-0.175368,1.688632,3.756763,1.150868,0.541242,-0.549599,0.443469,-0.217679,0.017679,1.500000,0.648217,0.412668,-0.412668,0.000000,0.373243,-0.287521,-0.340040,-0.068287
0.610000,-0.588236,-0.352422,-0.170819,1.680888,3.679623,1.106706,0.361800,-0.807809,0.449929,-0.213566,0.013566,1.500000,0.643750,0.409824,-0.409824,0.000000,0.363809,-0.219648,-0.268043,-0.020807
0.620000,-0.552054,-0.341453,-0.168439,1.675469,3.580206,1.061423,0.194610,-0.512424,0.456344,-0.209482,0.009482,1.500000,0.639219,0.406939,-0.406939,0.000000,0.355293,-0.204181,-0.257767,-0.034303
0.630000,-0.516773,-0.331002,-0.166606,1.673454,3.495687,1.008907,0.220457,-0.156273,0.462713,-0.205428,0.005428,1.500000,0.634623,0.404014,-0.404014,0.000000,0.345357,-0.248515,-0.306728,-0.075496
0.640000,-0.482287,-0.321370,-0.163709,1.670937,3.418100,0.940224,0.317954,-0.252681,0.469036,-0.201402,0.001402,1.500000,0.629965,0.401048,-0.401048,0.000000,0.336622,-0.261385,-0.321124,-0.073961
0.650000,-0.448587,-0.312429,-0.160355,1.665736,3.337895,0.880272,0.303726,-0.548750,0.475312,-0.197407,-0.002593,1.500000,0.625243,0.398042,-0.398042,0.000000,0.329161,-0.223263,-0.282619,-0.038308
0.660000,-0.415668,-0.303735,-0.157927,1.660497,3.261213,0.855821,0.204817,-0.523216,0.481541,-0.193442,-0.006558,1.500000,0.620458,0.394996,-0.394996,0.000000,0.320492,-0.207223,-0.264258,-0.030894
0.670000,-0.383473,-0.295095,-0.156308,1.657713,3.192075,0.849731,0.169793,-0.248630,0.487721,-0.189507,-0.010493,1.500000,0.615612,0.391911,-0.391911,0.000000,0.310510,-0.243814,-0.296709,-0.059672
0.680000,-0.351969,-0.286730,-0.154355,1.655688,3.122970,0.825044,0.217579,-0.191843,0.493853,-0.185603,-0.014397,1.500000,0.610704,0.388786,-0.388786,0.000000,0.301653,-0.274560,-0.323565,-0.072594
0.690000,-0.321185,-0.278822,-0.151904,1.651826,3.048282,0.781144,0.231661,-0.405400,0.499935,-0.181731,-0.018269,1.500000,0.605735,0.385623,-0.385623,0.000000,0.294636,-0.257362,-0.304475,-0.050115
0.700000,-0.291147,-0.271220,-0.149881,1.646968,2.973482,0.748597,0.168897,-0.495621,0.505967,-0.177891,-0.022109,1.500000,0.600706,0.382421,-0.382421,0.000000,0.287458,-0.232946,-0.279033,-0.032857
0.710000,-0.261820,-0.263724,-0.148634,1.643583,2.905145,0.736364,0.118314,-0.320179,0.511949,-0.174083,-0.025917,1.500000,0.595616,0.379181,-0.379181,0.000000,0.278933,-0.247630,-0.291707,-0.047722
0.720000,-0.233154,-0.256404,-0.147429,1.641538,2.840624,0.720714,0.138419,-0.187264,0.517880,-0.170308,-0.029692,1.500000,0.590467,0.375903,-0.375903,0.000000,0.270429,-0.277711,-0.319077,-0.065888
0.730000,-0.205145,-0.249434,-0.145775,1.638656,2.773729,0.688467,0.166322,-0.296056,0.523758,-0.166565,-0.033435,1.500000,0.585259,0.372587,-0.372587,0.000000,0.263336,-0.277312,-0.316764,-0.056950
0.740000,-0.177817,-0.242776,-0.144179,1.634514,2.704802,0.657138,0.135437,-0.427031,0.529584,-0.162856,-0.037144,1.500000,0.579992,0.369234,-0.369234,0.000000,0.256911,-0.256074,-0.294437,-0.038552
0.750000,-0.151159,-0.236250,-0.143188,1.630903,2.638929,0.642337,0.083981,-0.353837,0.535358,-0.159181,-0.040819,1.500000,0.574667,0.365844,-0.365844,0.000000,0.249816,-0.255977,-0.292838,-0.041372
0.760000,-0.125134,-0.229828,-0.142487,1.628617,2.577257,0.632373,0.079124,-0.212126,0.541078,-0.155539,-0.044461,1.500000,0.569285,0.362418,-0.362418,0.000000,0.242305,-0.278857,-0.313533,-0.057548
0.770000,-0.099723,-0.223645,-0.141517,1.626295,2.516111,0.610748,0.104632,-0.231014,0.546743,-0.151932,-0.048068,1.500000,0.563846,0.358955,-0.358955,0.000000,0.235529,-0.288932,-0.321693,-0.058622
0.780000,-0.074931,-0.217740,-0.140403,1.622916,2.453660,0.583621,0.098068,-0.348432,0.552354,-0.148360,-0.051640,1.500000,0.558350,0.355457,-0.355457,0.000000,0.229562,-0.275968,-0.307500,-0.044493
0.790000,-0.050755,-0.211995,-0.139654,1.619408,2.392373,0.566680,0.057989,-0.351154,0.557910,-0.144823,-0.055177,1.500000,0.552799,0.351923,-0.351923,0.000000,0.223468,-0.268357,-0.298624,-0.039716
0.800000,-0.027173,-0.206330,-0.139280,1.616874,2.334326,0.558230,0.037899,-0.241281,0.563410,-0.141322,-0.058678,1.500000,0.547192,0.348353,-0.348353,0.000000,0.216951,-0.281686,-0.310178,-0.050306
0.810000,-0.004161,-0.200819,-0.138838,1.614778,2.278053,0.544195,0.052388,-0.203292,0.568854,-0.137856,-0.062144,1.500000,0.541531,0.344749,-0.344749,0.000000,0.210701,-0.295377,-0.322070,-0.056566
0.820000,0.018288,-0.195535,-0.138202,1.612038,2.221517,0.522668,0.058886,-0.279837,0.574241,-0.134427,-0.065573,1.500000,0.535815,0.341111,-0.341111,0.000000,0.205128,-0.291074,-0.316433,-0.048572
0.830000,0.040173,-0.190421,-0.137719,1.608854,2.165371,0.505278,0.034273,-0.322395,0.579570,-0.131034,-0.068966,1.500000,0.530046,0.337438,-0.337438,0.000000,0.199761,-0.282062,-0.306230,-0.040858
0.840000,0.061511,-0.185391,-0.137573,1.606200,2.111404,0.496357,0.009439,-0.258565,0.584841,-0.127678,-0.072322,1.500000,0.524224,0.333731,-0.333731,0.000000,0.194141,-0.287212,-0.309867,-0.045440
0.850000,0.082322,-0.180461,-0.137508,1.604137,2.059519,0.486847,0.011835,-0.198461,0.590054,-0.124360,-0.075640,1.500000,0.518350,0.329992,-0.329992,0.000000,0.188531,-0.299712,-0.320703,-0.052744
0.860000,0.102617,-0.175701,-0.137296,1.601844,2.008245,0.470853,0.021706,-0.230607,0.595208,-0.121079,-0.078921,1.500000,0.512423,0.326219,-0.326219,0.000000,0.183368,-0.301800,-0.321392,-0.050182
0.870000,0.122401,-0.171105,-0.137095,1.599068,1.957271,0.454712,0.010613,-0.281902,0.600303,-0.117836,-0.082164,1.500000,0.506446,0.322413,-0.322413,0.000000,0.178536,-0.295057,-0.313446,-0.042922
0.880000,0.141684,-0.166603,-0.137136,1.596451,1.907675,0.444910,-0.011484,-0.259079,0.605337,-0.114631,-0.085369,1.500000,0.500417,0.318576,-0.318576,0.000000,0.173645,-0.295004,-0.312028,-0.042960
0.890000,0.160483,-0.162174,-0.137332,1.594360,1.859944,0.437493,-0.017855,-0.202268,0.610311,-0.111464,-0.088536,1.500000,0.494339,0.314706,-0.314706,0.000000,0.168686,-0.304000,-0.319486,-0.048756
0.900000,0.178811,-0.157869,-0.137461,1.592335,1.813308,0.425953,-0.010476,-0.200689,0.615224,-0.108337,-0.091663,1.500000,0.488211,0.310805,-0.310805,0.000000,0.163970,-0.309417,-0.323479,-0.049717
0.910000,0.196675,-0.153707,-0.137538,1.589949,1.767161,0.412109,-0.012689,-0.241451,0.620075,-0.105248,-0.094752,1.500000,0.482035,0.306873,-0.306873,0.000000,0.159572,-0.306230,-0.319048,-0.044619
0.920000,0.214083,-0.149645,-0.137751,1.587494,1.721943,0.401889,-0.028498,-0.245468,0.624864,-0.102199,-0.097801,1.500000,0.475810,0.302910,-0.302910,0.000000,0.155254,-0.303977,-0.315501,-0.042180
0.930000,0.231048,-0.145648,-0.138129,1.585398,1.678212,0.395089,-0.039006,-0.204812,0.629591,-0.099190,-0.100810,1.500000,0.469538,0.298917,-0.298917,0.000000,0.150887,-0.309185,-0.319268,-0.045527
0.940000,0.247584,-0.141741,-0.138513,1.583516,1.635721,0.386583,-0.036223,-0.184816,0.634255,-0.096221,-0.103779,1.500000,0.463218,0.294894,-0.294894,0.000000,0.146631,-0.315337,-0.324001,-0.048001
0.950000,0.263698,-0.137952,-0.138839,1.581448,1.593933,0.375328,-0.034297,-0.207791,0.638855,-0.093292,-0.106708,1.500000,0.456853,0.290842,-0.290842,0.000000,0.142622,-0.315352,-0.322732,-0.045364
0.960000,0.279399,-0.134262,-0.139218,1.579221,1.552882,0.365395,-0.043463,-0.223633,0.643392,-0.090404,-0.109596,1.500000,0.450442,0.286760,-0.286760,0.000000,0.138757,-0.313064,-0.319172,-0.042244
0.970000,0.294696,-0.130638,-0.139731,1.577178,1.512972,0.358582,-0.054197,-0.201489,0.647864,-0.087557,-0.112443,1.500000,0.443985,0.282650,-0.282650,0.000000,0.134897,-0.315366,-0.320100,-0.043335
0.980000,0.309602,-0.127083,-0.140298,1.575379,1.474239,0.351830,-0.055528,-0.176422,0.652271,-0.084751,-0.115249,1.500000,0.437484,0.278511,-0.278511,0.000000,0.131086,-0.320665,-0.324001,-0.045840
0.990000,0.324125,-0.123621,-0.140826,1.573544,1.436336,0.342890,-0.052888,-0.182872,0.656613,-0.081987,-0.118013,1.500000,0.430940,0.274345,-0.274345,0.000000,0.127440,-0.322768,-0.324791,-0.045128
1.000000,0.338272,-0.120253,-0.141360,1.571558,1.399117,0.333798,-0.056888,-0.199411,0.660890,-0.079265,-0.120735,1.500000,0.424352,0.270151,-0.270151,0.000000,0.123949,-0.321548,-0.322298,-0.042456
1.010000,0.352053,-0.116951,-0.141983,1.569626,1.362791,0.326897,-0.065501,-0.191861,0.665100,-0.076584,-0.123416,1.500000,0.417722,0.265930,-0.265930,0.000000,0.120510,-0.322189,-0.321608,-0.042030
1.020000,0.365477,-0.113709,-0.142675,1.567894,1.327490,0.320991,-0.069284,-0.170160,0.669244,-0.073946,-0.126054,1.500000,0.411051,0.261683,-0.261683,0.000000,0.117102,-0.326031,-0.324079,-0.043790
1.030000,0.378553,-0.110541,-0.143357,1.566224,1.293044,0.313809,-0.067683,-0.165466,0.673321,-0.071351,-0.128649,1.500000,0.404338,0.257409,-0.257409,0.000000,0.113799,-0.329038,-0.325759,-0.044185
1.040000,0.391288,-0.107455,-0.144024,1.564458,1.259277,0.305817,-0.068544,-0.176821,0.677331,-0.068798,-0.131202,1.500000,0.397584,0.253110,-0.253110,0.000000,0.110630,-0.329123,-0.324563,-0.042416
1.050000,0.403690,-0.104437,-0.144739,1.562674,1.226247,0.299008,-0.074226,-0.177788,0.681273,-0.066288,-0.133712,1.500000,0.390791,0.248786,-0.248786,0.000000,0.107539,-0.329182,-0.323316,-0.041281
1.060000,0.415767,-0.101474,-0.145517,1.561023,1.194077,0.293432,-0.078699,-0.162885,0.685146,-0.063822,-0.136178,1.500000,0.383959,0.244436,-0.244436,0.000000,0.104485,-0.331650,-0.324440,-0.042113
1.070000,0.427527,-0.098573,-0.146307,1.559474,1.162716,0.287414,-0.078538,-0.153004,0.688952,-0.061400,-0.138600,1.500000,0.377089,0.240062,-0.240062,0.000000,0.101498,-0.334682,-0.326145,-0.042885
1.080000,0.438977,-0.095742,-0.147080,1.557892,1.132023,0.280510,-0.078001,-0.157706,0.692688,-0.059021,-0.140979,1.500000,0.370180,0.235664,-0.235664,0.000000,0.098615,-0.335800,-0.325975,-0.041996
1.090000,0.450124,-0.092977,-0.147871,1.556271,1.101975,0.274005,-0.080994,-0.161750,0.696355,-0.056687,-0.143313,1.500000,0.363235,0.231243,-0.231243,0.000000,0.095817,-0.335962,-0.324846,-0.040763
1.100000,0.460975,-0.090266,-0.148707,1.554721,1.072646,0.268550,-0.084885,-0.153504,0.699953,-0.054396,-0.145604,1.500000,0.356254,0.226798,-0.226798,0.000000,0.093065,-0.337465,-0.325030,-0.040840
1.110000,0.471537,-0.087609,-0.149566,1.553273,1.044042,0.263210,-0.085778,-0.142958,0.703480,-0.052151,-0.147849,1.500000,0.349236,0.222331,-0.222331,0.000000,0.090362,-0.340055,-0.326303,-0.041518
1.120000,0.481816,-0.085013,-0.150416,1.551841,1.016076,0.257211,-0.084950,-0.142209,0.706937,-0.049950,-0.150050,1.500000,0.342184,0.217841,-0.217841,0.000000,0.087737,-0.341756,-0.326715,-0.041247
1.130000,0.491819,-0.082479,-0.151264,1.550379,0.988694,0.251146,-0.085979,-0.145784,0.710324,-0.047794,-0.152206,1.500000,0.335098,0.213330,-0.213330,0.000000,0.085189,-0.342310,-0.325990,-0.040250
1.140000,0.501552,-0.079998,-0.152139,1.548946,0.961922,0.245782,-0.088659,-0.142279,0.713639,-0.045683,-0.154317,1.500000,0.327978,0.208797,-0.208797,0.000000,0.082694,-0.343303,-0.325687,-0.039874
1.150000,0.511021,-0.077567,-0.153037,1.547594,0.935783,0.240793,-0.089953,-0.133552,0.716883,-0.043618,-0.156382,1.500000,0.320825,0.204244,-0.204244,0.000000,0.080242,-0.345327,-0.326410,-0.040252
1.160000,0.520232,-0.075190,-0.153932,1.546286,0.910232,0.235453,-0.089317,-0.129546,0.720055,-0.041598,-0.158402,1.500000,0.313641,0.199670,-0.199670,0.000000,0.077847,-0.347202,-0.327003,-0.040296
1.170000,0.529190,-0.072870,-0.154819,1.544969,0.885214,0.229859,-0.089160,-0.131079,0.723156,-0.039625,-0.160375,1.500000,0.306424,0.195076,-0.195076,0.000000,0.075519,-0.348157,-0.326691,-0.039634
1.180000,0.537901,-0.070603,-0.155716,1.543660,0.860727,0.224626,-0.090519,-0.130064,0.726184,-0.037697,-0.162303,1.500000,0.299178,0.190462,-0.190462,0.000000,0.073243,-0.348988,-0.326249,-0.039084
1.190000,0.546371,-0.068383,-0.156630,1.542408,0.836786,0.219806,-0.091639,-0.123897,0.729139,-0.035816,-0.164184,1.500000,0.291901,0.185830,-0.185830,0.000000,0.071008,-0.350527,-0.326508,-0.039150
1.200000,0.554605,-0.066213,-0.157545,1.541208,0.813372,0.214894,-0.091241,-0.118683,0.732022,-0.033980,-0.166020,1.500000,0.284595,0.181179,-0.181179,0.000000,0.068818,-0.352308,-0.327023,-0.039272
