t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,tau1,tau2,tau3,tau4
3.400000,0.000201,0.909877,0.601236,-1.608211,0.001040,0.000187,-0.000107,-0.005690,0.000000,-0.047553,0.000000,0.000000
3.420000,0.000200,0.909876,0.601236,-1.608213,-0.000831,-0.000164,0.000096,-0.004684,0.000000,-0.048429,0.000000,0.000000
3.440000,0.000201,0.909876,0.601236,-1.608087,0.000249,-0.000062,-0.000001,-0.003133,0.000000,-0.049114,0.000000,0.000000
3.460000,0.000201,0.909876,0.601235,-1.608159,-0.000875,-0.000190,0.000138,-0.003631,0.000000,-0.049606,0.000000,0.000000
3.480000,0.000200,0.909876,0.601236,-1.608188,-0.001055,-0.000405,0.000199,0.009504,0.000000,-0.049901,0.000000,0.000000
3.500000,0.000200,0.909876,0.601236,-1.608188,-0.002735,-0.000651,0.000516,0.011795,0.000000,-0.050000,0.000000,0.000000
3.520000,0.000203,0.909877,0.601236,-1.608202,-0.000691,-0.000190,0.000076,-0.006116,0.000000,-0.049901,0.000000,0.000000
3.540000,0.000201,0.909876,0.601236,-1.608194,-0.001780,-0.000397,0.000327,0.011882,0.000000,-0.049606,0.000000,0.000000
3.560000,0.000201,0.909876,0.601236,-1.608200,-0.000304,-0.000034,-0.000071,-0.006513,0.000000,-0.049114,0.000000,0.000000
3.580000,0.000201,0.909876,0.601236,-1.608218,-0.000788,-0.000147,0.000090,-0.004237,0.000000,-0.048429,0.000000,0.000000
3.600000,0.000201,0.909876,0.601236,-1.608202,-0.000314,-0.000040,-0.000063,-0.006293,0.000000,-0.047553,0.000000,0.000000
3.620000,0.000201,0.909876,0.601236,-1.608113,-0.000880,-0.000196,0.000139,-0.003040,0.000000,-0.046489,0.000000,0.000000
3.640000,0.000203,0.909877,0.601235,-1.608192,0.000739,0.000091,-0.000051,-0.004621,0.000000,-0.045241,0.000000,0.000000
3.660000,0.000202,0.909877,0.601235,-1.608075,0.000307,-0.000044,-0.000019,-0.004449,0.000000,-0.043815,0.000000,0.000000
3.680000,0.000202,0.909877,0.601235,-1.608176,-0.000789,-0.000156,0.000132,-0.005334,0.000000,-0.042216,0.000000,0.000000
3.700000,0.000200,0.909876,0.601236,-1.608174,-0.001020,-0.000435,0.000163,0.008390,0.000000,-0.040451,0.000000,0.000000
3.720000,0.000201,0.909876,0.601236,-1.608191,-0.001057,-0.000369,0.000146,0.009164,0.000000,-0.038526,0.000000,0.000000
3.740000,0.000202,0.909877,0.601235,-1.608215,0.000398,-0.000040,-0.000033,-0.004830,0.000000,-0.036448,0.000000,0.000000
3.760000,0.000202,0.909877,0.601235,-1.608068,-0.000831,-0.000161,0.000105,-0.003458,0.000000,-0.034227,0.000000,0.000000
3.780000,0.000203,0.909878,0.601235,-1.608142,0.000778,0.000095,-0.000050,-0.004200,0.000000,-0.031871,0.000000,0.000000
3.800000,0.000202,0.909877,0.601235,-1.608184,-0.000928,-0.000206,0.000151,-0.004063,0.000000,-0.029389,0.000000,0.000000
3.820000,0.000204,0.909878,0.601234,-1.608118,0.000817,0.000106,-0.000066,-0.005346,0.000000,-0.026791,0.000000,0.000000
3.840000,0.000203,0.909878,0.601234,-1.608172,0.000969,0.000129,-0.000078,-0.006050,0.000000,-0.024088,0.000000,0.000000
3.860000,0.000201,0.909878,0.601235,-1.608185,0.000023,-0.000008,-0.000102,-0.008463,0.000000,-0.021289,0.000000,0.000000
3.880000,0.000204,0.909878,0.601235,-1.608204,-0.000500,-0.000096,0.000051,-0.006323,0.000000,-0.018406,0.000000,0.000000
3.900000,0.000202,0.909878,0.601235,-1.608215,-0.000809,-0.000161,0.000092,-0.004838,0.000000,-0.015451,0.000000,0.000000
3.920000,0.000204,0.909879,0.601234,-1.608223,0.000901,0.000137,-0.000094,-0.004671,0.000000,-0.012434,0.000000,0.000000
3.940000,0.000204,0.909878,0.601235,-1.608210,0.000841,0.000059,-0.000073,-0.005929,0.000000,-0.009369,0.000000,0.000000
3.960000,0.000204,0.909879,0.601234,-1.608219,0.001247,0.000219,-0.000124,-0.005564,0.000000,-0.006267,0.000000,0.000000
3.980000,0.000202,0.909878,0.601235,-1.608201,-0.002339,-0.000474,0.000397,0.012652,0.000000,-0.003140,0.000000,0.000000
4.000000,0.000205,0.909880,0.601234,-1.608072,0.001199,0.000729,-0.000388,-0.005538,0.000000,0.000000,0.000000,0.000000
