t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,tau1,tau2,tau3,tau4
5.120000,0.001251,0.669817,1.379766,-1.683208,-0.000164,-0.779076,-0.060345,0.829852,0.000000,-0.552187,0.000000,0.000000
5.140000,0.001246,0.648980,1.375855,-1.665661,-0.000480,-1.338734,-0.280513,0.944744,0.000000,-0.638669,0.000000,0.000000
5.160000,0.001231,0.616033,1.369461,-1.645900,-0.001027,-1.975517,-0.332036,1.045981,0.000000,-0.722631,0.000000,0.000000
5.180000,0.001205,0.569869,1.363154,-1.624262,-0.001615,-2.653164,-0.285027,1.133438,0.000000,-0.803740,0.000000,0.000000
5.200000,0.001167,0.509852,1.358461,-1.600970,-0.002228,-3.356523,-0.178243,1.211521,0.000000,-0.881678,0.000000,0.000000
5.220000,0.001117,0.435528,1.356334,-1.576187,-0.002887,-4.080791,-0.032803,1.282250,0.000000,-0.956136,0.000000,0.000000
5.240000,0.001052,0.346478,1.357416,-1.550050,-0.003607,-4.826924,0.139777,1.346266,0.000000,-1.026821,0.000000,0.000000
5.260000,0.000999,0.252886,1.361405,-1.528461,-0.002732,-4.739194,0.268817,1.185937,0.000000,-1.093453,0.000000,0.000000
5.280000,0.000959,0.159264,1.368623,-1.507507,-0.000735,-4.536502,0.454205,0.653220,0.000000,-1.155770,0.000000,0.000000
5.300000,0.000922,0.065112,1.379766,-1.487251,-0.000529,-4.558327,0.658706,0.616161,0.000000,-1.213525,0.000000,0.000000
5.320000,0.000890,-0.029280,1.395010,-1.467729,-0.002279,-4.849208,0.860599,1.166317,0.000000,-1.266492,0.000000,0.000000
5.340000,0.000905,-0.123068,1.400015,-1.445237,0.000444,-4.692442,-0.004932,1.104001,0.000000,-1.314460,0.000000,0.000000
5.360000,0.000909,-0.217116,1.400003,-1.423526,-0.000274,-4.690147,-0.001738,1.116184,0.000000,-1.357241,0.000000,0.000000
5.380000,0.000904,-0.311315,1.400001,-1.401730,-0.001037,-4.823434,-0.000631,1.324912,0.000000,-1.394665,0.000000,0.000000
5.400000,0.000901,-0.405378,1.400001,-1.380676,-0.000617,-4.784451,-0.001038,1.142184,0.000000,-1.426585,0.000000,0.000000
5.420000,0.000901,-0.499806,1.400001,-1.359887,-0.001021,-4.897724,-0.000433,1.347898,0.000000,-1.452875,0.000000,0.000000
5.440000,0.000904,-0.594336,1.400001,-1.339929,-0.000413,-4.830899,-0.000876,1.151615,0.000000,-1.473431,0.000000,0.000000
5.460000,0.000911,-0.688970,1.400002,-1.320263,-0.000708,-4.934004,-0.000701,1.336302,0.000000,-1.488172,0.000000,0.000000
5.480000,0.000922,-0.783765,1.400006,-1.301513,-0.000075,-4.851507,-0.002120,1.102918,0.000000,-1.497040,0.000000,0.000000
5.500000,0.000937,-0.877935,1.400024,-1.283938,0.001736,-4.537033,-0.005620,0.619503,0.000000,-1.500000,0.000000,0.000000
5.520000,0.000951,-0.973178,1.400000,-1.265904,0.000170,-4.879715,-0.000386,1.079984,0.000000,-1.497040,0.000000,0.000000
5.540000,0.000969,-1.068547,1.400002,-1.248913,0.000206,-4.939547,-0.000810,1.072377,0.000000,-1.488172,0.000000,0.000000
5.560000,0.000986,-1.165911,1.400022,-1.232085,0.000270,-5.066903,-0.005805,1.054108,0.000000,-1.473431,0.000000,0.000000
5.580000,0.001010,-1.263187,1.400000,-1.217066,0.000569,-5.045033,-0.000161,1.031673,0.000000,-1.452875,0.000000,0.000000
5.600000,0.001038,-1.360239,1.400000,-1.203174,0.001896,-4.727941,0.000014,0.523585,0.000000,-1.426585,0.000000,0.000000
5.620000,0.001066,-1.457914,1.400047,-1.189271,0.000853,-5.079590,-0.011579,0.998019,0.000000,-1.394665,0.000000,0.000000
5.640000,0.001166,-1.500206,1.398392,-1.210413,0.005626,0.052675,0.002804,-0.271201,0.000000,-1.357241,0.000000,0.000000
5.660000,0.001232,-1.500116,1.400018,-1.210253,0.002240,0.032485,-0.004320,0.028111,0.000000,-1.314460,0.000000,0.000000
5.680000,0.001260,-1.500093,1.400029,-1.209488,0.000909,0.026486,-0.007043,0.051895,0.000000,-1.266492,0.000000,0.000000
5.700000,0.001271,-1.500072,1.400021,-1.208702,0.000378,0.021218,-0.005175,0.060130,0.000000,-1.213525,0.000000,0.000000
5.720000,0.001276,-1.500055,1.400017,-1.207897,0.000163,0.016924,-0.004138,0.062600,0.000000,-1.155770,0.000000,0.000000
5.740000,0.001278,-1.500041,1.400014,-1.207083,0.000074,0.013462,-0.003313,0.062966,0.000000,-1.093453,0.000000,0.000000
5.760000,0.001279,-1.500030,1.400011,-1.206261,0.000034,0.010679,-0.002654,0.062082,0.000000,-1.026821,0.000000,0.000000
5.780000,0.001279,-1.500022,1.400009,-1.205432,0.000016,0.008456,-0.002126,0.060478,0.000000,-0.956136,0.000000,0.000000
5.800000,0.001279,-1.500017,1.400007,-1.204595,0.000007,0.006664,-0.001704,0.058338,0.000000,-0.881678,0.000000,0.000000
5.820000,0.001279,-1.500018,1.400008,-1.203761,0.000005,0.006382,-0.001855,0.057357,0.000000,-0.803740,0.000000,0.000000
5.840000,0.001279,-1.500025,1.400009,-1.202932,0.000007,0.007536,-0.002284,0.058602,0.000000,-0.722631,0.000000,0.000000
5.860000,0.001279,-1.500052,1.400018,-1.202127,0.000018,0.013983,-0.004384,0.059971,0.000000,-0.638669,0.000000,0.000000
5.880000,0.001279,-1.500001,1.400000,-1.201142,-0.000004,0.000076,-0.000053,0.043126,0.000000,-0.552187,0.000000,0.000000
5.900000,0.001279,-1.500003,1.400014,-1.200256,-0.000003,-0.000130,-0.003587,0.043214,0.000000,-0.463525,0.000000,0.000000
5.920000,0.001279,-1.500006,1.400000,-1.199393,-0.000001,-0.000051,-0.000043,0.043592,0.000000,-0.373035,0.000000,0.000000
5.940000,0.001279,-1.500009,1.400001,-1.198502,-0.000001,-0.000055,-0.000386,0.043407,0.000000,-0.281072,0.000000,0.000000
5.960000,0.001279,-1.500012,1.400009,-1.197593,-0.000001,-0.000106,-0.002298,0.043260,0.000000,-0.188000,0.000000,0.000000
5.980000,0.001279,-1.500014,1.400035,-1.196695,0.000001,0.000140,-0.008768,0.057541,0.000000,-0.094186,0.000000,0.000000
6.000000,0.001279,-1.500017,1.400000,-1.195778,-0.000000,-0.000053,-0.000102,0.045474,0.000000,-0.000000,0.000000,0.000000
6.020000,0.001279,-1.500020,1.400001,-1.194846,-0.000000,-0.000055,-0.000310,0.045582,0.000000,0.094186,0.000000,0.000000
6.040000,0.001279,-1.500022,1.400003,-1.193902,-0.000000,-0.000053,-0.000945,0.045571,0.000000,0.188000,0.000000,0.000000
6.060000,0.001279,-1.499903,1.400009,-1.193066,0.000023,0.019681,-0.002289,0.037624,0.000000,0.281072,0.000000,0.000000
6.080000,0.001282,-1.497850,1.400000,-1.193533,0.000313,0.276387,-0.000026,-0.098443,0.000000,0.373035,0.000000,0.000000
6.100000,0.001292,-1.487679,1.400004,-1.196479,0.000703,0.791150,-0.000892,-0.213370,0.000000,0.463525,0.000000,0.000000
6.120000,0.001309,-1.465634,1.400072,-1.201652,0.001119,1.447743,0.071831,-0.418505,0.000000,0.552187,0.000000,0.000000
6.140000,0.001334,-1.429736,1.400001,-1.208458,0.001436,2.165790,-0.000205,-0.398677,0.000000,0.638669,0.000000,0.000000
6.160000,0.001366,-1.378849,1.400000,-1.217033,0.001859,2.932827,-0.000000,-0.477099,0.000000,0.722631,0.000000,0.000000
6.180000,0.001408,-1.312306,1.400000,-1.227104,0.002370,3.727001,0.000003,-0.548108,0.000000,0.803740,0.000000,0.000000
6.200000,0.001461,-1.229650,1.400000,-1.238530,0.002982,4.540964,0.000003,-0.612323,0.000000,0.881678,0.000000,0.000000
6.220000,0.001514,-1.135573,1.400006,-1.247473,0.002401,4.777180,-0.001549,-0.485141,0.000000,0.956136,0.000000,0.000000
6.240000,0.001549,-1.041261,1.400000,-1.253858,0.001771,4.739893,0.000212,-0.350501,0.000000,1.026821,0.000000,0.000000
6.260000,0.001577,-0.946793,1.400001,-1.259623,0.001697,4.798994,-0.000005,-0.386407,0.000000,1.093453,0.000000,0.000000
6.280000,0.001600,-0.852194,1.400006,-1.264297,0.001407,4.779947,-0.001061,-0.329396,0.000000,1.155770,0.000000,0.000000
6.300000,0.001620,-0.757258,1.400014,-1.268582,0.001926,4.932624,-0.003251,-0.557777,0.000000,1.213525,0.000000,0.000000
6.320000,0.001635,-0.662583,1.400014,-1.271838,0.001690,4.904901,-0.003072,-0.389640,0.000000,1.266492,0.000000,0.000000
6.340000,0.001647,-0.567908,1.400009,-1.274016,-0.000343,4.619040,-0.002878,0.160402,0.000000,1.314460,0.000000,0.000000
6.360000,0.001654,-0.473170,1.400003,-1.275705,-0.000545,4.614698,-0.001502,0.153338,0.000000,1.357241,0.000000,0.000000
6.380000,0.001659,-0.425497,1.400010,-1.276627,-0.000479,4.655534,-0.003476,0.154815,0.000000,1.394665,0.000000,0.000000
6.400000,0.001669,-0.328457,1.400000,-1.278583,-0.000439,4.785443,-0.001060,0.145399,0.000000,1.426585,0.000000,0.000000
6.420000,0.001670,-0.231226,1.400004,-1.279229,-0.000903,4.756206,-0.001954,0.156752,0.000000,1.452875,0.000000,0.000000
6.440000,0.001665,-0.133761,1.399961,-1.279829,0.000421,4.954946,0.007121,-0.254671,0.000000,1.473431,0.000000,0.000000
6.460000,0.001658,-0.036578,1.399639,-1.280014,-0.000655,4.836777,-0.050229,0.116575,0.000000,1.488172,0.000000,0.000000
6.480000,0.001651,0.060570,1.397745,-1.279601,0.000535,4.983673,-0.141772,-0.266467,0.000000,1.497040,0.000000,0.000000
6.500000,0.001644,0.157685,1.393002,-1.278746,-0.000646,4.822769,-0.325035,0.151614,0.000000,1.500000,0.000000,0.000000
6.520000,0.001636,0.254957,1.384561,-1.277747,-0.000682,4.839391,-0.521738,0.135696,0.000000,1.497040,0.000000,0.000000
6.540000,0.001627,0.352156,1.372027,-1.276705,0.000423,5.030663,-0.719216,-0.307259,0.000000,1.488172,0.000000,0.000000
6.560000,0.001574,0.440885,1.372634,-1.369570,-0.003995,4.023591,0.452265,-5.808409,0.000000,1.473431,0.000000,0.000000
6.580000,0.001514,0.520514,1.378101,-1.481930,-0.001745,4.024710,0.182506,-5.570912,0.000000,1.452875,0.000000,0.000000
6.600000,0.001509,0.603220,1.379922,-1.594146,0.000671,4.241268,0.006411,-5.657944,0.000000,1.426585,0.000000,0.000000
6.620000,0.001515,0.687471,1.377323,-1.702067,-0.007979,1.522606,-0.858915,0.570325,0.000000,1.394665,0.000000,0.000000
6.640000,0.001605,0.686089,1.377269,-1.700885,0.007842,0.007619,-0.063649,0.235984,0.000000,1.357241,0.000000,0.000000
6.660000,0.001706,0.685918,1.377226,-1.700422,0.000154,-0.075178,0.009358,0.118722,0.000000,1.314460,0.000000,0.000000
6.680000,0.001674,0.685719,1.377283,-1.700191,-0.001792,-0.058398,0.019478,0.060176,0.000000,1.266492,0.000000,0.000000
6.700000,0.001662,0.685606,1.377313,-1.700074,0.000580,-0.028693,0.007837,0.030775,0.000000,1.213525,0.000000,0.000000
6.720000,0.001673,0.685560,1.377317,-1.700014,0.000618,-0.011086,0.000779,0.015839,0.000000,1.155770,0.000000,0.000000
6.740000,0.001680,0.686052,1.377347,-1.701402,0.005038,0.503181,0.036459,-1.411296,0.000000,1.093453,0.000000,0.000000
6.760000,0.001674,0.686070,1.377197,-1.700689,-0.000929,-0.042123,-0.030767,0.186615,0.000000,1.026821,0.000000,0.000000
6.780000,0.001672,0.685857,1.377214,-1.700327,-0.001092,-0.074746,0.019813,0.094560,0.000000,0.956136,0.000000,0.000000
6.800000,0.001671,0.685613,1.377314,-1.700143,-0.000149,-0.047960,0.016400,0.047550,0.000000,0.881678,0.000000,0.000000
6.820000,0.001664,0.685411,1.377416,-1.700051,-0.000420,-0.022012,0.006682,0.023844,0.000000,0.803740,0.000000,0.000000
6.840000,0.001663,0.685718,1.377321,-1.700391,-0.001144,-0.067176,0.007696,0.109832,0.000000,0.722631,0.000000,0.000000
6.860000,0.001658,0.685275,1.377552,-1.700168,0.000108,-0.046105,0.015775,0.051787,0.000000,0.638669,0.000000,0.000000
6.880000,0.001668,0.685059,1.377665,-1.700071,-0.000445,-0.024158,0.007782,0.026518,0.000000,0.552187,0.000000,0.000000
6.900000,0.001868,0.684883,1.377755,-1.700019,-0.001993,-0.011367,0.007511,0.012846,0.000000,0.463525,0.000000,0.000000
6.920000,0.001618,0.684732,1.377871,-1.699999,-0.011700,-0.006047,0.002499,0.006997,0.000000,0.373035,0.000000,0.000000
6.940000,0.001513,0.684812,1.377951,-1.700304,0.000483,-0.021658,-0.021770,0.083196,0.000000,0.281072,0.000000,0.000000
6.960000,0.001562,0.684534,1.378041,-1.700095,0.002395,-0.029875,0.008072,0.029469,0.000000,0.188000,0.000000,0.000000
6.980000,0.001576,0.684666,1.378102,-1.700425,0.000365,0.017435,-0.025228,0.111891,0.000000,0.094186,0.000000,0.000000
7.000000,0.001566,0.684450,1.378138,-1.700168,-0.000944,-0.020619,-0.010853,0.047343,0.000000,0.000000,0.000000,0.000000
7.020000,0.001550,0.684054,1.378348,-1.700043,-0.000509,-0.015486,0.004012,0.013880,0.000000,-0.094186,0.000000,0.000000
7.040000,0.001547,0.683856,1.378458,-1.700009,0.000080,-0.006503,0.004409,0.004308,0.000000,-0.188000,0.000000,0.000000
7.060000,0.001547,0.683656,1.378575,-1.700002,-0.000233,-0.005445,0.002419,0.001182,0.000000,-0.281072,0.000000,0.000000
7.080000,0.001541,0.682609,1.378675,-1.698744,-0.000368,-0.166348,0.010011,0.212128,0.000000,-0.373035,0.000000,0.000000
7.100000,0.001537,0.676810,1.378947,-1.691278,-0.000064,-0.468022,0.020966,0.603954,0.000000,-0.463525,0.000000,0.000000
7.120000,0.001664,0.671586,1.378853,-1.684494,0.029704,-0.553066,-0.017542,0.721820,0.000000,-0.552187,0.000000,0.000000
7.140000,0.002391,0.653851,1.377198,-1.666629,0.026731,-1.227073,-0.191122,0.946006,0.000000,-0.638669,0.000000,0.000000
7.160000,0.002745,0.622448,1.372018,-1.646845,0.011223,-1.923003,-0.293022,1.047109,0.000000,-0.722631,0.000000,0.000000
7.180000,0.002884,0.576998,1.366159,-1.625181,0.003849,-2.629459,-0.275283,1.134991,0.000000,-0.803740,0.000000,0.000000
7.200000,0.002919,0.517300,1.361468,-1.601853,0.000207,-3.345860,-0.185330,1.213612,0.000000,-0.881678,0.000000,0.000000
7.220000,0.002901,0.443131,1.359093,-1.577023,-0.001805,-4.074966,-0.049239,1.284766,0.000000,-0.956136,0.000000,0.000000
7.240000,0.002851,0.354187,1.359790,-1.550834,-0.003128,-4.821647,0.118553,1.349045,0.000000,-1.026821,0.000000,0.000000
7.260000,0.002804,0.260733,1.363340,-1.529189,-0.002580,-4.731034,0.246177,1.188579,0.000000,-1.093453,0.000000,0.000000
7.280000,0.002766,0.167078,1.370123,-1.508160,-0.000538,-4.512780,0.430602,0.626224,0.000000,-1.155770,0.000000,0.000000
7.300000,0.002731,0.073286,1.380788,-1.487877,-0.000396,-4.540623,0.635455,0.619401,0.000000,-1.213525,0.000000,0.000000
7.320000,0.002699,-0.020898,1.395587,-1.468311,-0.002282,-4.825736,0.837444,1.169426,0.000000,-1.266492,0.000000,0.000000
7.340000,0.002711,-0.114832,1.400036,-1.445427,0.002058,-4.537799,-0.008674,0.750764,0.000000,-1.314460,0.000000,0.000000
7.360000,0.002713,-0.208877,1.400007,-1.423676,0.001342,-4.517493,-0.001517,0.710431,0.000000,-1.357241,0.000000,0.000000
7.380000,0.002708,-0.303102,1.400003,-1.402094,-0.000544,-4.745933,-0.001746,1.127797,0.000000,-1.394665,0.000000,0.000000
7.400000,0.002705,-0.397530,1.400002,-1.380892,0.001103,-4.575476,0.000039,0.730732,0.000000,-1.426585,0.000000,0.000000
7.420000,0.002706,-0.491946,1.400001,-1.360322,-0.000385,-4.780379,-0.001044,1.143035,0.000000,-1.452875,0.000000,0.000000
7.440000,0.002709,-0.586528,1.400002,-1.340168,0.001178,-4.596908,0.000091,0.738636,0.000000,-1.473431,0.000000,0.000000
7.460000,0.002716,-0.681204,1.400003,-1.320673,0.000064,-4.779328,-0.001266,1.082511,0.000000,-1.488172,0.000000,0.000000
7.480000,0.002727,-0.775868,1.400008,-1.301694,0.001439,-4.589979,-0.001680,0.652873,0.000000,-1.497040,0.000000,0.000000
7.500000,0.002741,-0.870343,1.400030,-1.283628,0.000268,-4.796715,-0.007866,1.088228,0.000000,-1.500000,0.000000,0.000000
7.520000,0.002756,-0.965299,1.400000,-1.266052,0.001610,-4.589470,0.000240,0.622672,0.000000,-1.497040,0.000000,0.000000
7.540000,0.002774,-1.060277,1.400003,-1.249013,0.001511,-4.649854,-0.000444,0.622231,0.000000,-1.488172,0.000000,0.000000
7.560000,0.002791,-1.157270,1.400028,-1.232132,0.001478,-4.777370,-0.006861,0.614038,0.000000,-1.473431,0.000000,0.000000
7.580000,0.002814,-1.254520,1.400000,-1.217069,0.001740,-4.742918,0.000018,0.588165,0.000000,-1.452875,0.000000,0.000000
7.600000,0.002840,-1.352168,1.400025,-1.202206,0.001722,-4.826163,-0.006098,0.593763,0.000000,-1.426585,0.000000,0.000000
7.620000,0.002869,-1.449369,1.400000,-1.189157,0.001920,-4.745513,-0.000122,0.511445,0.000000,-1.394665,0.000000,0.000000
7.640000,0.002962,-1.500506,1.398329,-1.208458,0.006181,0.129400,-0.156735,-0.335352,0.000000,-1.357241,0.000000,0.000000
7.660000,0.003034,-1.500319,1.400008,-1.208219,0.002642,0.083292,-0.001897,-0.298258,0.000000,-1.314460,0.000000,0.000000
7.680000,0.003064,-1.500252,1.400069,-1.207689,0.001082,0.072644,-0.016934,-0.159235,0.000000,-1.266492,0.000000,0.000000
7.700000,0.003076,-1.500196,1.400051,-1.207006,0.000441,0.056307,-0.012531,-0.054056,0.000000,-1.213525,0.000000,0.000000
7.720000,0.003081,-1.500153,1.400041,-1.206236,0.000192,0.043245,-0.010062,0.008685,0.000000,-1.155770,0.000000,0.000000
7.740000,0.003083,-1.500119,1.400033,-1.205425,0.000096,0.033624,-0.008077,0.041611,0.000000,-1.093453,0.000000,0.000000
7.760000,0.003084,-1.500093,1.400026,-1.204589,0.000058,0.026597,-0.006471,0.056590,0.000000,-1.026821,0.000000,0.000000
7.780000,0.003084,-1.500072,1.400021,-1.203739,0.000040,0.021210,-0.005180,0.063000,0.000000,-0.956136,0.000000,0.000000
7.800000,0.003084,-1.500056,1.400017,-1.202875,0.000028,0.016892,-0.004152,0.065249,0.000000,-0.881678,0.000000,0.000000
7.820000,0.003085,-1.500055,1.400018,-1.202013,0.000024,0.016201,-0.004527,0.063114,0.000000,-0.803740,0.000000,0.000000
7.840000,0.003085,-1.500064,1.400022,-1.201149,0.000024,0.017540,-0.005504,0.058998,0.000000,-0.722631,0.000000,0.000000
7.860000,0.003085,-1.500198,1.400066,-1.200197,0.000093,0.055541,-0.016278,-0.103423,0.000000,-0.638669,0.000000,0.000000
7.880000,0.003085,-1.500003,1.400001,-1.199260,-0.000004,0.000430,-0.000193,0.045429,0.000000,-0.552187,0.000000,0.000000
7.900000,0.003084,-1.500003,1.400022,-1.198350,-0.000001,-0.000147,-0.005602,0.048580,0.000000,-0.463525,0.000000,0.000000
7.920000,0.003084,-1.500006,1.400000,-1.197463,-0.000001,-0.000050,-0.000066,0.044636,0.000000,-0.373035,0.000000,0.000000
7.940000,0.003084,-1.500009,1.400002,-1.196548,-0.000001,-0.000060,-0.000603,0.044213,0.000000,-0.281072,0.000000,0.000000
7.960000,0.003085,-1.500012,1.400014,-1.195616,-0.000001,-0.000135,-0.003601,0.045805,0.000000,-0.188000,0.000000,0.000000
7.980000,0.003085,-1.500015,1.400055,-1.194729,-0.000012,0.000735,-0.013697,0.075375,0.000000,-0.094186,0.000000,0.000000
8.000000,0.003085,-1.500017,1.400000,-1.193757,0.000000,-0.000053,-0.000159,0.046498,0.000000,-0.000000,0.000000,0.000000
8.020000,0.003085,-1.500020,1.400001,-1.192802,-0.000000,-0.000059,-0.000485,0.046465,0.000000,0.094186,0.000000,0.000000
8.040000,0.003085,-1.500022,1.400005,-1.191833,-0.000000,-0.000076,-0.001477,0.046561,0.000000,0.188000,0.000000,0.000000
8.060000,0.003085,-1.499914,1.400018,-1.190967,0.000025,0.020094,-0.004494,0.038659,0.000000,0.281072,0.000000,0.000000
8.080000,0.003087,-1.497854,1.400000,-1.191420,0.000315,0.276808,-0.000052,-0.097419,0.000000,0.373035,0.000000,0.000000
8.100000,0.003097,-1.487672,1.400007,-1.194342,0.000705,0.792156,-0.001745,-0.212997,0.000000,0.463525,0.000000,0.000000
8.120000,0.003115,-1.465616,1.400000,-1.199389,0.001070,1.442124,-0.000019,-0.309861,0.000000,0.552187,0.000000,0.000000
8.140000,0.003139,-1.429694,1.400002,-1.206279,0.001438,2.166870,-0.000403,-0.397789,0.000000,0.638669,0.000000,0.000000
8.160000,0.003172,-1.378785,1.400000,-1.214833,0.001861,2.933929,-0.000002,-0.476006,0.000000,0.722631,0.000000,0.000000
8.180000,0.003213,-1.312219,1.400000,-1.224883,0.002373,3.728192,0.000003,-0.547043,0.000000,0.803740,0.000000,0.000000
8.200000,0.003266,-1.229539,1.400000,-1.236288,0.002984,4.542237,0.000003,-0.611306,0.000000,0.881678,0.000000,0.000000
8.220000,0.003319,-1.135434,1.400006,-1.245211,0.002386,4.778525,-0.001549,-0.484167,0.000000,0.956136,0.000000,0.000000
8.240000,0.003355,-1.041095,1.400000,-1.251577,0.001764,4.741313,0.000213,-0.349624,0.000000,1.026821,0.000000,0.000000
8.260000,0.003383,-0.946600,1.400001,-1.257324,0.001686,4.800464,-0.000005,-0.385583,0.000000,1.093453,0.000000,0.000000
8.280000,0.003405,-0.852114,1.400006,-1.261992,0.001420,4.785969,-0.001055,-0.328268,0.000000,1.155770,0.000000,0.000000
8.300000,0.003425,-0.757254,1.400014,-1.266270,0.001955,4.941738,-0.003230,-0.556560,0.000000,1.213525,0.000000,0.000000
8.320000,0.003441,-0.662441,1.400014,-1.269502,0.001685,4.910206,-0.003074,-0.388698,0.000000,1.266492,0.000000,0.000000
8.340000,0.003452,-0.567895,1.400009,-1.271664,-0.000260,4.630971,-0.002909,0.150203,0.000000,1.314460,0.000000,0.000000
8.360000,0.003460,-0.473002,1.400003,-1.273347,-0.000546,4.620463,-0.001503,0.154307,0.000000,1.357241,0.000000,0.000000
8.380000,0.003469,-0.377047,1.400000,-1.275216,-0.000475,4.717440,-0.000823,0.148552,0.000000,1.394665,0.000000,0.000000
8.400000,0.003475,-0.279541,1.400006,-1.276715,0.001231,5.028993,-0.001347,-0.356205,0.000000,1.426585,0.000000,0.000000
8.420000,0.003474,-0.181919,1.400000,-1.277518,0.001093,5.056203,-0.005541,-0.360202,0.000000,1.452875,0.000000,0.000000
8.440000,0.003467,-0.084775,1.399977,-1.277733,-0.000682,4.846296,-0.011228,0.106915,0.000000,1.473431,0.000000,0.000000
8.460000,0.003460,0.012495,1.399264,-1.277634,-0.000609,4.858889,-0.089932,0.114889,0.000000,1.488172,0.000000,0.000000
8.480000,0.003451,0.109276,1.396194,-1.276477,-0.001319,4.681988,-0.235804,0.368478,0.000000,1.497040,0.000000,0.000000
8.500000,0.003446,0.206780,1.389725,-1.276153,0.000773,5.037561,-0.408154,-0.287608,0.000000,1.500000,0.000000,0.000000
8.520000,0.003437,0.303798,1.379222,-1.274493,-0.001193,4.716543,-0.629578,0.338717,0.000000,1.497040,0.000000,0.000000
8.540000,0.003428,0.399493,1.369784,-1.310655,0.004260,4.288423,0.572423,-6.407088,0.000000,1.488172,0.000000,0.000000
8.560000,0.003354,0.479046,1.377933,-1.425550,-0.005996,3.931700,0.268683,-5.549192,0.000000,1.473431,0.000000,0.000000
8.580000,0.003282,0.559560,1.381540,-1.536802,-0.000661,4.126671,0.100418,-5.601011,0.000000,1.452875,0.000000,0.000000
8.600000,0.003301,0.644488,1.381639,-1.649934,0.001358,4.354309,-0.084633,-5.708274,0.000000,1.426585,0.000000,0.000000
8.620000,0.003316,0.684745,1.379348,-1.700077,0.004467,-0.152267,0.150499,0.029172,0.000000,1.394665,0.000000,0.000000
8.640000,0.003460,0.684635,1.379535,-1.700013,0.006034,-0.011460,0.000923,0.015776,0.000000,1.357241,0.000000,0.000000
8.660000,0.003488,0.685126,1.379567,-1.701404,0.003609,0.504132,0.036613,-1.413508,0.000000,1.314460,0.000000,0.000000
8.680000,0.003452,0.685143,1.379417,-1.700689,-0.001616,-0.042322,-0.030639,0.186799,0.000000,1.266492,0.000000,0.000000
8.700000,0.003453,0.684929,1.379434,-1.700327,-0.000615,-0.074724,0.019733,0.094658,0.000000,1.213525,0.000000,0.000000
8.720000,0.003459,0.684757,1.379486,-1.700143,0.000029,-0.047674,0.015268,0.048111,0.000000,1.155770,0.000000,0.000000
8.740000,0.003457,0.684671,1.379505,-1.700049,0.000142,-0.021355,0.004787,0.024678,0.000000,1.093453,0.000000,0.000000
8.760000,0.003457,0.684639,1.379503,-1.700001,0.000386,-0.007833,-0.000361,0.012715,0.000000,1.026821,0.000000,0.000000
8.780000,0.003456,0.684810,1.379457,-1.700192,0.000009,-0.058374,0.019231,0.060210,0.000000,0.956136,0.000000,0.000000
8.800000,0.003455,0.684628,1.379534,-1.700076,-0.000135,-0.029591,0.009127,0.030749,0.000000,0.881678,0.000000,0.000000
8.820000,0.003448,0.684466,1.379620,-1.700016,-0.000086,-0.012271,0.002499,0.015311,0.000000,0.803740,0.000000,0.000000
8.840000,0.003458,0.684768,1.379721,-1.701250,0.008081,0.430821,0.023289,-1.255034,0.000000,0.722631,0.000000,0.000000
8.860000,0.003456,0.684603,1.379713,-1.700589,-0.001260,-0.036928,-0.017088,0.158290,0.000000,0.638669,0.000000,0.000000
8.880000,0.003477,0.684308,1.379805,-1.700270,0.002065,-0.052558,0.013944,0.076747,0.000000,0.552187,0.000000,0.000000
8.900000,0.003462,0.684056,1.379935,-1.700115,-0.002864,-0.036625,0.014952,0.036773,0.000000,0.463525,0.000000,0.000000
8.920000,0.003455,0.684321,1.379927,-1.700632,-0.001207,0.000798,-0.041166,0.167367,0.000000,0.373035,0.000000,0.000000
8.940000,0.003438,0.683869,1.380125,-1.700236,-0.000845,-0.031578,-0.010502,0.066164,0.000000,0.281072,0.000000,0.000000
8.960000,0.003422,0.683598,1.380234,-1.700074,-0.000589,-0.026939,0.009778,0.024190,0.000000,0.188000,0.000000,0.000000
8.980000,0.003416,0.683397,1.380352,-1.700019,-0.000094,-0.009585,0.006086,0.009397,0.000000,0.094186,0.000000,0.000000
9.000000,0.003415,0.683240,1.380451,-1.700000,-0.000099,-0.003785,0.003180,0.003910,0.000000,0.000000,0.000000,0.000000
9.020000,0.003413,0.683189,1.380554,-1.700148,0.000045,-0.000031,-0.008901,0.040300,0.000000,-0.094186,0.000000,0.000000
9.040000,0.003410,0.682965,1.380638,-1.700026,-0.000209,-0.011029,0.003215,0.008533,0.000000,-0.188000,0.000000,0.000000
9.060000,0.003406,0.682747,1.380762,-1.700007,-0.000416,-0.007544,0.003534,0.002428,0.000000,-0.281072,0.000000,0.000000
9.080000,0.003400,0.681702,1.380860,-1.698753,-0.000278,-0.167151,0.009816,0.213099,0.000000,-0.373035,0.000000,0.000000
9.100000,0.003397,0.675863,1.381128,-1.691241,-0.000015,-0.470717,0.020669,0.606977,0.000000,-0.463525,0.000000,0.000000
9.120000,0.003396,0.663413,1.381064,-1.676080,-0.000107,-0.824420,-0.080495,0.823848,0.000000,-0.552187,0.000000,0.000000
9.140000,0.003391,0.641870,1.376940,-1.658549,-0.000469,-1.366365,-0.283900,0.944273,0.000000,-0.638669,0.000000,0.000000
