t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4
0.000000,-1.425832,-1.500041,0.836727,1.729413,-0.443388,-0.000008,-0.077317,0.094382,0.000000,-0.500000,0.300000,1.500000,0.785398,0.500000,-0.500000,0.000000,1.236360,1.538914,-0.079390,0.004681
0.010000,-1.430266,-1.500041,0.835947,1.730357,-0.443385,-0.000008,-0.078629,0.094467,0.007854,-0.495000,0.295000,1.500000,0.785359,0.499975,-0.499975,0.000000,1.245460,1.544254,-0.079609,0.004354
0.020000,-1.413277,-1.490225,0.835039,1.736559,3.184192,1.671611,-0.048891,0.615529,0.015707,-0.490001,0.290001,1.500000,0.785241,0.499900,-0.499900,0.000000,0.691509,0.831142,-0.516688,-0.218607
0.030000,-1.368995,-1.466341,0.835182,1.741205,4.770880,2.933471,0.060989,0.342615,0.023558,-0.485002,0.285002,1.500000,0.785045,0.499775,-0.499775,0.000000,0.412957,0.303515,-0.808486,-0.329671
0.040000,-1.321548,-1.433421,0.832469,1.730067,4.619765,3.637935,-0.612331,-1.443396,0.031408,-0.480005,0.280005,1.500000,0.784770,0.499600,-0.499600,0.000000,0.400031,0.298850,-0.593973,-0.139763
0.050000,-1.275783,-1.399929,0.821332,1.706432,4.528033,3.190951,-1.545070,-2.511012,0.039254,-0.475010,0.275010,1.500000,0.784417,0.499375,-0.499375,0.000000,0.388679,0.738867,-0.142672,0.117607
0.060000,-1.231304,-1.369342,0.802722,1.693641,4.390433,2.892286,-2.006356,-1.026311,0.047096,-0.470018,0.270018,1.500000,0.783985,0.499100,-0.499100,0.000000,0.381719,0.783400,-0.116413,0.037092
0.070000,-1.188110,-1.336820,0.783843,1.701172,4.268959,3.418052,-1.662734,1.055941,0.054933,-0.465029,0.265029,1.500000,0.783475,0.498776,-0.498776,0.000000,0.365270,0.258662,-0.566694,-0.282609
0.080000,-1.145973,-1.301039,0.770869,1.705569,4.176392,3.742640,-1.072811,0.301439,0.062765,-0.460043,0.260043,1.500000,0.782886,0.498401,-0.498401,0.000000,0.348945,0.003615,-0.740230,-0.304283
0.090000,-1.105049,-1.268452,0.760866,1.685581,4.035193,3.041564,-1.123732,-2.381906,0.070590,-0.455061,0.255061,1.500000,0.782219,0.497976,-0.497976,0.000000,0.351336,0.491082,-0.301705,0.056621
0.100000,-1.065752,-1.242545,0.746658,1.660581,3.855767,2.263411,-1.651878,-2.470924,0.078409,-0.450083,0.250083,1.500000,0.781474,0.497502,-0.497502,0.000000,0.358901,0.894730,0.017729,0.203824
0.110000,-1.027735,-1.216879,0.728340,1.662086,3.760599,2.632791,-1.746891,0.595782,0.086220,-0.445111,0.245111,1.500000,0.780651,0.496978,-0.496978,0.000000,0.344225,0.454213,-0.372080,-0.154800
0.120000,-0.990158,-1.185643,0.713784,1.678394,3.754039,3.435502,-1.146172,1.765617,0.094022,-0.440144,0.240144,1.500000,0.779750,0.496404,-0.496404,0.000000,0.316327,-0.173428,-0.869302,-0.434000
0.130000,-0.953094,-1.153902,0.705508,1.669856,3.676167,3.149544,-0.813971,-1.298955,0.101814,-0.435183,0.235183,1.500000,0.778771,0.495781,-0.495781,0.000000,0.311283,0.095305,-0.578754,-0.116976
0.140000,-0.917541,-1.129360,0.695349,1.636963,3.475041,2.058795,-1.335226,-3.562835,0.109597,-0.430228,0.230228,1.500000,0.777714,0.495108,-0.495108,0.000000,0.328226,0.830186,0.040968,0.294788
0.150000,-0.883618,-1.108748,0.677861,1.624552,3.333903,1.915356,-1.852057,-0.837746,0.117368,-0.425281,0.225281,1.500000,0.776579,0.494386,-0.494386,0.000000,0.326130,0.738741,-0.066926,0.076230
0.160000,-0.850139,-1.083002,0.660002,1.645729,3.353459,2.888533,-1.455191,2.556929,0.125128,-0.420341,0.220341,1.500000,0.775366,0.493614,-0.493614,0.000000,0.296213,-0.109103,-0.788765,-0.437309
0.170000,-0.816602,-1.053005,0.650723,1.655019,3.353458,3.201561,-0.686935,0.639585,0.132876,-0.415409,0.215409,1.500000,0.774076,0.492792,-0.492792,0.000000,0.279945,-0.299203,-0.881204,-0.353179
0.180000,-0.784136,-1.028264,0.644771,1.624418,3.176479,2.165980,-0.864893,-3.608078,0.140609,-0.410485,0.210485,1.500000,0.772709,0.491922,-0.491922,0.000000,0.297713,0.523740,-0.148353,0.226321
0.190000,-0.753484,-1.010530,0.631154,1.594968,2.991370,1.431377,-1.671271,-2.789192,0.148329,-0.405571,0.205571,1.500000,0.771264,0.491002,-0.491002,0.000000,0.307865,0.923579,0.164272,0.308230
0.200000,-0.723500,-0.990424,0.611434,1.608936,3.001959,2.177514,-1.776924,2.017760,0.156035,-0.400665,0.200665,1.500000,0.769742,0.490033,-0.490033,0.000000,0.281706,0.174410,-0.502679,-0.275453
0.210000,-0.693078,-0.963841,0.598475,1.634438,3.067535,3.004009,-0.879993,2.594685,0.163724,-0.395770,0.195770,1.500000,0.768144,0.489015,-0.489015,0.000000,0.254957,-0.497420,-1.036650,-0.528152
0.220000,-0.663156,-0.938934,0.594328,1.618018,2.939407,2.388325,-0.487869,-2.276484,0.171397,-0.390885,0.190885,1.500000,0.766468,0.487949,-0.487949,0.000000,0.267692,0.078780,-0.477320,0.011246
0.230000,-0.635093,-0.922138,0.586685,1.577244,2.717502,1.258025,-1.148475,-4.283201,0.179053,-0.386011,0.186011,1.500000,0.764716,0.486833,-0.486833,0.000000,0.288837,0.871864,0.182062,0.420404
0.240000,-0.608113,-0.906600,0.569037,1.574140,2.688133,1.511088,-1.810192,0.274174,0.186691,-0.381149,0.181149,1.500000,0.762887,0.485669,-0.485669,0.000000,0.271762,0.499376,-0.169018,-0.018627
0.250000,-0.580572,-0.884516,0.552294,1.605966,2.800252,2.557850,-1.253719,3.569529,0.194311,-0.376298,0.176298,1.500000,0.760982,0.484456,-0.484456,0.000000,0.237163,-0.433070,-0.964472,-0.549914
0.260000,-0.552847,-0.860570,0.546602,1.609376,2.748854,2.501776,-0.404156,-0.139410,0.201911,-0.371460,0.171460,1.500000,0.759001,0.483195,-0.483195,0.000000,0.238677,-0.313938,-0.788656,-0.244668
0.270000,-0.526719,-0.843302,0.542706,1.570126,2.517776,1.387357,-0.771196,-4.424364,0.209490,-0.366634,0.166634,1.500000,0.756944,0.481885,-0.481885,0.000000,0.265531,0.620024,0.035279,0.372964
0.280000,-0.502142,-0.830197,0.528388,1.548536,2.421075,1.092079,-1.679726,-1.812643,0.217049,-0.361822,0.161822,1.500000,0.754811,0.480528,-0.480528,0.000000,0.262367,0.724474,0.098193,0.231607
0.290000,-0.477303,-0.812392,0.509174,1.574556,2.532512,2.015272,-1.598784,3.189235,0.224586,-0.357024,0.157024,1.500000,0.752603,0.479122,-0.479122,0.000000,0.227613,-0.183051,-0.708508,-0.415387
0.300000,-0.451760,-0.790358,0.499784,1.595467,2.566192,2.442467,-0.573541,1.923048,0.232101,-0.352240,0.152240,1.500000,0.750320,0.477668,-0.477668,0.000000,0.215008,-0.551501,-0.979685,-0.444278
0.310000,-0.427188,-0.772540,0.498043,1.568265,2.376595,1.595471,-0.389132,-3.341549,0.239592,-0.347471,0.147471,1.500000,0.747961,0.476167,-0.476167,0.000000,0.239008,0.233415,-0.254976,0.187308
0.320000,-0.404369,-0.760482,0.489119,1.533702,2.218663,0.905612,-1.277660,-3.433352,0.247060,-0.342717,0.142717,1.500000,0.745528,0.474618,-0.474618,0.000000,0.249226,0.750348,0.180764,0.375619
0.330000,-0.381861,-0.746428,0.470735,1.544815,2.280047,1.476929,-1.722710,1.704726,0.254503,-0.337978,0.137978,1.500000,0.743020,0.473021,-0.473021,0.000000,0.222589,0.129101,-0.387065,-0.185797
0.340000,-0.358545,-0.727297,0.457243,1.574542,2.368490,2.179884,-0.920801,3.127596,0.261920,-0.333256,0.133256,1.500000,0.740438,0.471377,-0.471377,0.000000,0.199390,-0.558984,-0.970302,-0.509148
0.350000,-0.335475,-0.709566,0.454568,1.565163,2.258528,1.752473,-0.259165,-1.473811,0.269311,-0.328551,0.128551,1.500000,0.737782,0.469686,-0.469686,0.000000,0.212931,-0.133756,-0.546929,-0.047190
0.360000,-0.313940,-0.697521,0.450161,1.528072,2.079634,0.929703,-0.831562,-3.970574,0.276676,-0.323863,0.123863,1.500000,0.735052,0.467948,-0.467948,0.000000,0.230688,0.586872,0.088279,0.376026
0.370000,-0.293242,-0.686005,0.435175,1.521982,2.068153,1.082565,-1.589325,-0.174208,0.284012,-0.319192,0.119192,1.500000,0.732248,0.466164,-0.466164,0.000000,0.216812,0.359347,-0.132469,0.041991
0.380000,-0.272043,-0.669970,0.419217,1.549915,2.159498,1.811353,-1.233869,3.161076,0.291320,-0.314540,0.114540,1.500000,0.729371,0.464332,-0.464332,0.000000,0.191030,-0.399960,-0.803387,-0.438826
0.390000,-0.250608,-0.653098,0.413609,1.556910,2.129096,1.780237,-0.367548,0.385871,0.298599,-0.309906,0.109906,1.500000,0.726422,0.462455,-0.462455,0.000000,0.191928,-0.376714,-0.741743,-0.239163
0.400000,-0.230196,-0.640747,0.411570,1.526850,1.977758,1.049070,-0.490396,-3.418805,0.305848,-0.305291,0.105291,1.500000,0.723400,0.460530,-0.460530,0.000000,0.209257,0.318137,-0.109327,0.262243
0.410000,-0.210835,-0.630654,0.401001,1.507733,1.909480,0.862592,-1.289067,-1.712532,0.313067,-0.300695,0.100695,1.500000,0.720305,0.458560,-0.458560,0.000000,0.206823,0.444852,-0.008844,0.194870
0.420000,-0.191433,-0.617423,0.384970,1.526151,1.965002,1.434350,-1.384202,2.271928,0.320254,-0.296120,0.096120,1.500000,0.717138,0.456544,-0.456544,0.000000,0.185479,-0.178147,-0.571507,-0.285503
0.430000,-0.171683,-0.602041,0.376034,1.543238,1.981328,1.675913,-0.606723,1.642118,0.327410,-0.291565,0.091565,1.500000,0.713900,0.454483,-0.454483,0.000000,0.177275,-0.460888,-0.798516,-0.336435
0.440000,-0.152451,-0.589544,0.374050,1.525420,1.881242,1.166175,-0.327920,-2.194329,0.334532,-0.287030,0.087030,1.500000,0.710590,0.452376,-0.452376,0.000000,0.188919,0.040396,-0.326571,0.097997
0.450000,-0.134176,-0.580059,0.367408,1.500673,1.790900,0.789840,-0.945575,-2.497215,0.341621,-0.282517,0.082517,1.500000,0.707210,0.450224,-0.450224,0.000000,0.193203,0.391119,-0.015607,0.245685
0.460000,-0.116212,-0.569031,0.353311,1.506770,1.801913,1.122905,-1.348690,0.977325,0.348676,-0.278026,0.078026,1.500000,0.703758,0.448026,-0.448026,0.000000,0.179116,0.012069,-0.363914,-0.116512
0.470000,-0.098031,-0.555460,0.341991,1.526335,1.829655,1.483115,-0.846798,2.076997,0.355696,-0.273557,0.073557,1.500000,0.700236,0.445784,-0.445784,0.000000,0.167085,-0.415732,-0.736453,-0.334775
0.480000,-0.080046,-0.543200,0.338433,1.521008,1.776500,1.222573,-0.337406,-0.837418,0.362681,-0.269110,0.069110,1.500000,0.696644,0.443497,-0.443497,0.000000,0.171799,-0.173044,-0.494643,-0.053386
0.490000,-0.062783,-0.533891,0.334303,1.497740,1.692115,0.804480,-0.660422,-2.495241,0.369629,-0.264687,0.064687,1.500000,0.692983,0.441166,-0.441166,0.000000,0.178117,0.247799,-0.110320,0.209546
0.500000,-0.045997,-0.524401,0.323141,1.493196,1.669710,0.908924,-1.180329,-0.217528,0.376540,-0.260287,0.060287,1.500000,0.689252,0.438791,-0.438791,0.000000,0.170779,0.118811,-0.231986,0.015680
0.510000,-0.029191,-0.512653,0.310995,1.509213,1.687846,1.259370,-0.997309,1.815137,0.383414,-0.255911,0.055911,1.500000,0.685452,0.436372,-0.436372,0.000000,0.158996,-0.303863,-0.610185,-0.264309
0.520000,-0.012449,-0.501019,0.305283,1.513089,1.664932,1.203504,-0.454339,0.230155,0.390249,-0.251560,0.051560,1.500000,0.681584,0.433910,-0.433910,0.000000,0.158129,-0.291132,-0.580733,-0.152485
0.530000,0.003806,-0.491773,0.302060,1.495852,1.599618,0.847128,-0.486443,-1.944197,0.397045,-0.247233,0.047233,1.500000,0.677647,0.431404,-0.431404,0.000000,0.163361,0.075925,-0.237886,0.124798
0.540000,0.019568,-0.483252,0.293802,1.484872,1.560191,0.787365,-0.959026,-1.001684,0.403801,-0.242932,0.042932,1.500000,0.673643,0.428854,-0.428854,0.000000,0.160760,0.135462,-0.184764,0.087279
0.550000,0.035187,-0.473118,0.282264,1.494305,1.561929,1.051632,-1.030772,1.164296,0.410518,-0.238656,0.038656,1.500000,0.669571,0.426262,-0.426262,0.000000,0.151380,-0.186492,-0.476665,-0.166907
0.560000,0.050752,-0.462388,0.274730,1.502753,1.552679,1.124099,-0.598531,0.817549,0.417193,-0.234407,0.034407,1.500000,0.665433,0.423628,-0.423628,0.000000,0.147212,-0.322031,-0.588422,-0.189665
0.570000,0.066003,-0.453286,0.271175,1.492976,1.507683,0.877067,-0.425803,-1.175071,0.423826,-0.230184,0.030184,1.500000,0.661227,0.420950,-0.420950,0.000000,0.149985,-0.075719,-0.352464,0.031717
0.580000,0.080821,-0.445341,0.265107,1.480108,1.464726,0.732121,-0.753322,-1.299403,0.430417,-0.225988,0.025988,1.500000,0.656956,0.418231,-0.418231,0.000000,0.149871,0.085100,-0.202720,0.101140
0.590000,0.095402,-0.436505,0.255063,1.482812,1.452089,0.886044,-0.968901,0.443813,0.436965,-0.221819,0.021819,1.500000,0.652619,0.415470,-0.415470,0.000000,0.143437,-0.102877,-0.373833,-0.077698
0.600000,0.109887,-0.426802,0.246531,1.491716,1.445265,1.011912,-0.709405,0.947384,0.443469,-0.217679,0.017679,1.500000,0.648217,0.412668,-0.412668,0.000000,0.138074,-0.296518,-0.544072,-0.177470
0.610000,0.124157,-0.418004,0.242016,1.488399,1.415688,0.876235,-0.445932,-0.466273,0.449929,-0.213566,0.013566,1.500000,0.643750,0.409824,-0.409824,0.000000,0.138347,-0.181389,-0.428402,-0.041636
0.620000,0.138077,-0.410418,0.237191,1.477045,1.377001,0.712323,-0.602866,-1.208472,0.456344,-0.209482,0.009482,1.500000,0.639219,0.406939,-0.406939,0.000000,0.138946,0.001350,-0.255312,0.075972
0.630000,0.151725,-0.402557,0.228899,1.474741,1.355504,0.768671,-0.855028,-0.125458,0.462713,-0.205428,0.005428,1.500000,0.634623,0.404014,-0.404014,0.000000,0.135014,-0.066367,-0.315595,-0.016239
0.640000,0.165230,-0.393869,0.220248,1.481495,1.345760,0.893212,-0.760168,0.767596,0.469036,-0.201402,0.001402,1.500000,0.629965,0.401048,-0.401048,0.000000,0.129871,-0.249278,-0.479398,-0.138022
0.650000,0.178564,-0.385528,0.214718,1.482419,1.325342,0.844281,-0.502438,0.026834,0.475312,-0.197407,-0.002593,1.500000,0.625243,0.398042,-0.398042,0.000000,0.128316,-0.237719,-0.460784,-0.083751
0.660000,0.191620,-0.378223,0.210309,1.474291,1.293604,0.703076,-0.517263,-0.901647,0.481541,-0.193442,-0.006558,1.500000,0.620458,0.394996,-0.394996,0.000000,0.128579,-0.085981,-0.314536,0.034298
0.670000,0.204409,-0.371065,0.203556,1.469343,1.268651,0.692172,-0.730995,-0.452965,0.487721,-0.189507,-0.010493,1.500000,0.615612,0.391911,-0.391911,0.000000,0.126320,-0.071189,-0.297570,0.013445
0.680000,0.217022,-0.363289,0.195436,1.472994,1.254854,0.785896,-0.753198,0.455223,0.493853,-0.185603,-0.014397,1.500000,0.610704,0.388786,-0.388786,0.000000,0.122069,-0.206378,-0.419007,-0.092272
0.690000,0.229476,-0.355510,0.189199,1.475820,1.238606,0.790479,-0.557981,0.271641,0.499935,-0.181731,-0.018269,1.500000,0.605735,0.385623,-0.385623,0.000000,0.119529,-0.255985,-0.458928,-0.096593
0.700000,0.241705,-0.348490,0.184679,1.471143,1.213344,0.689496,-0.484709,-0.542853,0.505967,-0.177891,-0.022109,1.500000,0.600706,0.382421,-0.382421,0.000000,0.119060,-0.158030,-0.362058,-0.005987
0.710000,0.253689,-0.341842,0.179025,1.465631,1.188630,0.643584,-0.624936,-0.553238,0.511949,-0.174083,-0.025917,1.500000,0.595616,0.379181,-0.379181,0.000000,0.117669,-0.102455,-0.306271,0.017730
0.720000,0.265483,-0.334835,0.171761,1.466457,1.171793,0.698164,-0.706900,0.150373,0.517880,-0.170308,-0.029692,1.500000,0.590467,0.375903,-0.375903,0.000000,0.114433,-0.181054,-0.375790,-0.054168
0.730000,0.277115,-0.327658,0.165252,1.469418,1.156729,0.726553,-0.591233,0.317369,0.523758,-0.166565,-0.033435,1.500000,0.585259,0.372587,-0.372587,0.000000,0.111602,-0.252695,-0.437722,-0.089365
0.740000,0.288557,-0.320963,0.160413,1.467491,1.136209,0.665924,-0.483984,-0.241499,0.529584,-0.162856,-0.037144,1.500000,0.579992,0.369234,-0.369234,0.000000,0.110432,-0.207733,-0.390489,-0.035018
0.750000,0.299781,-0.314708,0.155399,1.462761,1.113554,0.610212,-0.548760,-0.497164,0.535358,-0.159181,-0.040819,1.500000,0.574667,0.365844,-0.365844,0.000000,0.109327,-0.144468,-0.326966,0.007113
0.760000,0.310812,-0.308324,0.149030,1.461662,1.095280,0.630631,-0.643069,-0.069654,0.541078,-0.155539,-0.044461,1.500000,0.569285,0.362418,-0.362418,0.000000,0.106926,-0.175564,-0.352266,-0.029564
0.770000,0.321680,-0.301737,0.142634,1.463783,1.080111,0.662220,-0.596581,0.245471,0.546743,-0.151932,-0.048068,1.500000,0.563846,0.358955,-0.358955,0.000000,0.104236,-0.242498,-0.410781,-0.072679
0.780000,0.332376,-0.295411,0.137507,1.463570,1.062547,0.632890,-0.494574,-0.043895,0.552354,-0.148360,-0.051640,1.500000,0.558350,0.355457,-0.355457,0.000000,0.102593,-0.236771,-0.400818,-0.050343
0.790000,0.342878,-0.289489,0.132783,1.460192,1.042408,0.582686,-0.501640,-0.366734,0.557910,-0.144823,-0.055177,1.500000,0.552799,0.351923,-0.351923,0.000000,0.101454,-0.185498,-0.348369,-0.008614
0.800000,0.353195,-0.283605,0.127174,1.458174,1.024052,0.579603,-0.578963,-0.185163,0.563410,-0.141322,-0.058678,1.500000,0.547192,0.348353,-0.348353,0.000000,0.099611,-0.185587,-0.344570,-0.018116
0.810000,0.363348,-0.277563,0.121141,1.459174,1.008544,0.603464,-0.578811,0.131907,0.568854,-0.137856,-0.062144,1.500000,0.541531,0.344749,-0.344749,0.000000,0.097248,-0.234844,-0.387050,-0.054882
0.820000,0.373340,-0.271631,0.115877,1.459726,0.992622,0.593830,-0.502288,0.051974,0.574241,-0.134427,-0.065573,1.500000,0.535815,0.341111,-0.341111,0.000000,0.095388,-0.251229,-0.398416,-0.054301
0.830000,0.383158,-0.266022,0.111243,1.457696,0.974726,0.555639,-0.475748,-0.226622,0.579570,-0.131034,-0.068966,1.500000,0.530046,0.337438,-0.337438,0.000000,0.094100,-0.219235,-0.364215,-0.022826
0.840000,0.392801,-0.260545,0.106194,1.455547,0.957117,0.539974,-0.524424,-0.213595,0.584841,-0.127678,-0.072322,1.500000,0.524224,0.333731,-0.333731,0.000000,0.092565,-0.204520,-0.346488,-0.016186
0.850000,0.402283,-0.254985,0.100629,1.455592,0.941513,0.552688,-0.546968,0.028167,0.590054,-0.124360,-0.075640,1.500000,0.518350,0.329992,-0.329992,0.000000,0.090551,-0.233777,-0.370422,-0.040747
0.860000,0.411611,-0.249456,0.095406,1.456253,0.926468,0.552640,-0.500442,0.073790,0.595208,-0.121079,-0.078921,1.500000,0.512423,0.326219,-0.326219,0.000000,0.088671,-0.257891,-0.389516,-0.051155
0.870000,0.420780,-0.244156,0.090792,1.455259,0.910297,0.526974,-0.461533,-0.113983,0.600303,-0.117836,-0.082164,1.500000,0.506446,0.322413,-0.322413,0.000000,0.087246,-0.244026,-0.372669,-0.032445
0.880000,0.429784,-0.239027,0.086120,1.453445,0.893784,0.507109,-0.482508,-0.187387,0.605337,-0.114631,-0.085369,1.500000,0.500417,0.318576,-0.318576,0.000000,0.085845,-0.226387,-0.352274,-0.019381
0.890000,0.438633,-0.233886,0.081021,1.452887,0.878428,0.509780,-0.509803,-0.041633,0.610311,-0.111464,-0.088536,1.500000,0.494339,0.314706,-0.314706,0.000000,0.084116,-0.239422,-0.361057,-0.031827
0.900000,0.447334,-0.228747,0.075979,1.453324,0.863914,0.512351,-0.488233,0.055188,0.615224,-0.108337,-0.091663,1.500000,0.488211,0.310805,-0.310805,0.000000,0.082330,-0.262063,-0.379066,-0.045004
0.910000,0.455885,-0.223760,0.071403,1.452973,0.848977,0.496641,-0.451108,-0.041117,0.620075,-0.105248,-0.094752,1.500000,0.482035,0.306873,-0.306873,0.000000,0.080831,-0.261131,-0.374732,-0.037110
0.920000,0.464284,-0.218941,0.066975,1.451669,0.833591,0.477672,-0.451776,-0.137863,0.624864,-0.102199,-0.097801,1.500000,0.475810,0.302910,-0.302910,0.000000,0.079471,-0.247171,-0.357990,-0.024124
0.930000,0.472533,-0.214166,0.062283,1.450861,0.818746,0.473309,-0.473478,-0.074289,0.629591,-0.099190,-0.100810,1.500000,0.469538,0.298917,-0.298917,0.000000,0.077940,-0.249886,-0.357140,-0.027565
0.940000,0.480640,-0.209394,0.057505,1.450989,0.804664,0.474711,-0.468142,0.023682,0.634255,-0.096221,-0.103779,1.500000,0.463218,0.294894,-0.294894,0.000000,0.076292,-0.266859,-0.369987,-0.038736
0.950000,0.488604,-0.204719,0.053024,1.450948,0.790599,0.465506,-0.439589,-0.004069,0.638855,-0.093292,-0.106708,1.500000,0.456853,0.290842,-0.290842,0.000000,0.074785,-0.272989,-0.372596,-0.037952
0.960000,0.496425,-0.200191,0.048768,1.450135,0.776212,0.449707,-0.428785,-0.087178,0.643392,-0.090404,-0.109596,1.500000,0.450442,0.286760,-0.286760,0.000000,0.073432,-0.264952,-0.361683,-0.028224
0.970000,0.504104,-0.195739,0.044406,1.449336,0.762012,0.441486,-0.441117,-0.078155,0.647864,-0.087557,-0.112443,1.500000,0.443985,0.282650,-0.282650,0.000000,0.072027,-0.262783,-0.356350,-0.026479
0.980000,0.511646,-0.191306,0.039924,1.449216,0.748371,0.440337,-0.443647,-0.003813,0.652271,-0.084751,-0.115249,1.500000,0.437484,0.278511,-0.278511,0.000000,0.070514,-0.273464,-0.363379,-0.033834
0.990000,0.519052,-0.186939,0.035595,1.449266,0.734955,0.434583,-0.424939,0.008311,0.656613,-0.081987,-0.118013,1.500000,0.430940,0.274345,-0.274345,0.000000,0.069046,-0.281985,-0.368460,-0.036554
1.000000,0.526322,-0.182690,0.031488,1.448829,0.721393,0.422331,-0.409952,-0.046807,0.660890,-0.079265,-0.120735,1.500000,0.424352,0.270151,-0.270151,0.000000,0.067700,-0.279391,-0.362931,-0.030786
1.010000,0.533456,-0.178531,0.027390,1.448184,0.707866,0.412718,-0.413424,-0.065103,0.665100,-0.076584,-0.123416,1.500000,0.417722,0.265930,-0.265930,0.000000,0.066370,-0.276138,-0.356739,-0.027024
1.020000,0.540459,-0.174411,0.023198,1.447929,0.694696,0.409080,-0.417774,-0.020249,0.669244,-0.073946,-0.126054,1.500000,0.411051,0.261683,-0.261683,0.000000,0.064970,-0.281803,-0.359134,-0.030682
1.030000,0.547331,-0.170341,0.019066,1.447963,0.681803,0.404636,-0.407091,0.007763,0.673321,-0.071351,-0.128649,1.500000,0.404338,0.257409,-0.257409,0.000000,0.063566,-0.289853,-0.363925,-0.034287
1.040000,0.554074,-0.166364,0.015112,1.447771,0.668909,0.395323,-0.392554,-0.019797,0.677331,-0.068798,-0.131202,1.500000,0.397584,0.253110,-0.253110,0.000000,0.062240,-0.291031,-0.362178,-0.031793
1.050000,0.560688,-0.162478,0.011232,1.447326,0.656014,0.385842,-0.389675,-0.045511,0.681273,-0.066288,-0.133712,1.500000,0.390791,0.248786,-0.248786,0.000000,0.060957,-0.288719,-0.357062,-0.028035
1.060000,0.567174,-0.158646,0.007307,1.447043,0.643329,0.380417,-0.392493,-0.025315,0.685146,-0.063822,-0.136178,1.500000,0.383959,0.244436,-0.244436,0.000000,0.059642,-0.291223,-0.356584,-0.029014
1.070000,0.573536,-0.154861,0.003396,1.447034,0.630894,0.376069,-0.386960,0.003161,0.688952,-0.061400,-0.138600,1.500000,0.377089,0.240062,-0.240062,0.000000,0.058308,-0.297553,-0.359869,-0.032052
1.080000,0.579773,-0.151150,-0.000389,1.446981,0.618545,0.368771,-0.375004,-0.004244,0.692688,-0.059021,-0.140979,1.500000,0.370180,0.235664,-0.235664,0.000000,0.057015,-0.300707,-0.360171,-0.031660
1.090000,0.585887,-0.147524,-0.004077,1.446724,0.606210,0.360131,-0.368606,-0.026206,0.696355,-0.056687,-0.143313,1.500000,0.363235,0.231243,-0.231243,0.000000,0.055767,-0.299991,-0.356752,-0.028850
1.100000,0.591878,-0.143961,-0.007761,1.446489,0.593999,0.353728,-0.368713,-0.022027,0.699953,-0.054396,-0.145604,1.500000,0.356254,0.226798,-0.226798,0.000000,0.054515,-0.300976,-0.354970,-0.028325
1.110000,0.597749,-0.140447,-0.011443,1.446452,0.581985,0.348969,-0.365678,-0.000378,0.703480,-0.052151,-0.147849,1.500000,0.349236,0.222331,-0.222331,0.000000,0.053246,-0.305427,-0.356584,-0.030274
1.120000,0.603500,-0.136995,-0.015044,1.446469,0.570092,0.342835,-0.356673,0.003641,0.706937,-0.049950,-0.150050,1.500000,0.342184,0.217841,-0.217841,0.000000,0.051995,-0.309181,-0.357600,-0.030897
1.130000,0.609132,-0.133620,-0.018547,1.446363,0.558242,0.335197,-0.349010,-0.010457,0.710324,-0.047794,-0.152206,1.500000,0.335098,0.213330,-0.213330,0.000000,0.050779,-0.309903,-0.355715,-0.029219
1.140000,0.614646,-0.130312,-0.022014,1.446213,0.546474,0.328463,-0.346566,-0.014153,0.713639,-0.045683,-0.154317,1.500000,0.327978,0.208797,-0.208797,0.000000,0.049575,-0.310482,-0.353692,-0.028127
1.150000,0.620043,-0.127055,-0.025471,1.446180,0.534851,0.323219,-0.344170,-0.000891,0.716883,-0.043618,-0.156382,1.500000,0.320825,0.204244,-0.204244,0.000000,0.048361,-0.313441,-0.354002,-0.029041
1.160000,0.625326,-0.123856,-0.028875,1.446233,0.523353,0.317633,-0.337546,0.007528,0.720055,-0.041598,-0.158402,1.500000,0.313641,0.199670,-0.199670,0.000000,0.047154,-0.316978,-0.354936,-0.029918
1.170000,0.630493,-0.120725,-0.032195,1.446236,0.511920,0.310861,-0.330008,0.001045,0.723156,-0.039625,-0.160375,1.500000,0.306424,0.195076,-0.195076,0.000000,0.045971,-0.318653,-0.354106,-0.029157
1.180000,0.635546,-0.117660,-0.035459,1.446181,0.500552,0.304204,-0.325763,-0.004784,0.726184,-0.037697,-0.162303,1.500000,0.299178,0.190462,-0.190462,0.000000,0.044804,-0.319399,-0.352387,-0.028075
1.190000,0.640487,-0.114651,-0.038701,1.446179,0.489292,0.298604,-0.322998,0.001593,0.729139,-0.035816,-0.164184,1.500000,0.291901,0.185830,-0.185830,0.000000,0.043637,-0.321403,-0.351908,-0.028256
1.200000,0.645315,-0.111696,-0.041903,1.446260,0.478144,0.293201,-0.317891,0.010051,0.732022,-0.033980,-0.166020,1.500000,0.284595,0.181179,-0.181179,0.000000,0.042472,-0.324383,-0.352424,-0.028978
1.210000,0.650033,-0.108804,-0.045035,1.446337,0.467072,0.287056,-0.311099,0.009008,0.734831,-0.032192,-0.167808,1.500000,0.277261,0.176510,-0.176510,0.000000,0.041323,-0.326504,-0.352151,-0.028795
1.220000,0.654640,-0.105975,-0.048105,1.446371,0.456061,0.280669,-0.305880,0.004160,0.737567,-0.030450,-0.169550,1.500000,0.269899,0.171823,-0.171823,0.000000,0.040189,-0.327595,-0.350899,-0.027979
