t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,tau1,tau2,tau3,tau4
0.520000,0.000741,0.909880,0.601281,-1.608196,0.000786,-0.000044,-0.000030,-0.003580,0.000000,0.049901,0.000000,0.000000
0.540000,0.000740,0.909879,0.601281,-1.608242,-0.000686,-0.000400,0.000148,0.008843,0.000000,0.049606,0.000000,0.000000
0.560000,0.000741,0.909879,0.601282,-1.608240,-0.002635,-0.000636,0.000509,0.011520,0.000000,0.049114,0.000000,0.000000
0.580000,0.000743,0.909880,0.601281,-1.608259,0.001491,0.000176,-0.000153,-0.006213,0.000000,0.048429,0.000000,0.000000
0.600000,0.000741,0.909879,0.601282,-1.608247,-0.002638,-0.000622,0.000491,0.012207,0.000000,0.047553,0.000000,0.000000
0.620000,0.000743,0.909879,0.601281,-1.608262,0.001524,0.000149,-0.000086,-0.006256,0.000000,0.046489,0.000000,0.000000
0.640000,0.000742,0.909879,0.601281,-1.608266,-0.000949,-0.000133,0.000089,-0.005288,0.000000,0.045241,0.000000,0.000000
0.660000,0.000743,0.909879,0.601281,-1.608263,0.001525,0.000145,-0.000074,-0.006086,0.000000,0.043815,0.000000,0.000000
0.680000,0.000743,0.909879,0.601282,-1.608117,0.000943,-0.000430,0.000240,0.160379,0.000000,0.042216,0.000000,0.000000
0.700000,0.000743,0.909879,0.601281,-1.608186,0.000804,0.000022,-0.000042,-0.003607,0.000000,0.040451,0.000000,0.000000
0.720000,0.000743,0.909879,0.601281,-1.608224,0.000804,0.000021,-0.000048,-0.004063,0.000000,0.038526,0.000000,0.000000
0.740000,0.000746,0.909879,0.601282,-1.608242,0.003087,0.000564,-0.000147,0.011162,0.000000,0.036448,0.000000,0.000000
0.760000,0.000743,0.909879,0.601282,-1.608254,0.001440,0.000160,-0.000139,-0.006437,0.000000,0.034227,0.000000,0.000000
0.780000,0.000744,0.909879,0.601282,-1.608256,0.000329,-0.000133,0.000132,0.011000,0.000000,0.031871,0.000000,0.000000
0.800000,0.000744,0.909879,0.601282,-1.608266,0.001323,0.000209,-0.000104,-0.005973,0.000000,0.029389,0.000000,0.000000
0.820000,0.000744,0.909878,0.601282,-1.608264,-0.000571,-0.000135,0.000080,-0.005352,0.000000,0.026791,0.000000,0.000000
0.840000,0.000743,0.909878,0.601282,-1.608269,0.000660,-0.000021,-0.000032,-0.004880,0.000000,0.024088,0.000000,0.000000
0.860000,0.000742,0.909878,0.601282,-1.608152,-0.001410,-0.000277,0.000200,-0.002683,0.000000,0.021289,0.000000,0.000000
0.880000,0.000744,0.909878,0.601282,-1.608187,0.000756,0.000008,-0.000038,-0.003638,0.000000,0.018406,0.000000,0.000000
0.900000,0.000743,0.909878,0.601283,-1.608244,-0.001198,-0.000255,0.000166,-0.006131,0.000000,0.015451,0.000000,0.000000
0.920000,0.000744,0.909877,0.601283,-1.608250,-0.001133,-0.000172,0.000110,-0.006720,0.000000,0.012434,0.000000,0.000000
0.940000,0.000745,0.909877,0.601283,-1.608261,0.001163,0.000214,-0.000130,-0.006193,0.000000,0.009369,0.000000,0.000000
0.960000,0.000742,0.909877,0.601283,-1.608250,0.000256,0.000039,-0.000122,-0.006843,0.000000,0.006267,0.000000,0.000000
0.980000,0.000743,0.909877,0.601283,-1.608260,0.001494,0.000141,-0.000108,-0.005739,0.000000,0.003140,0.000000,0.000000
1.000000,0.000745,0.909877,0.601283,-1.608259,0.001993,0.000219,-0.000031,0.012584,0.000000,-0.000000,0.000000,0.000000
1.020000,0.000744,0.909876,0.601284,-1.608246,-0.001936,-0.000467,0.000384,0.012062,0.000000,-0.003140,0.000000,0.000000
1.040000,0.000744,0.909876,0.601284,-1.608265,-0.000828,-0.000182,0.000111,-0.004557,0.000000,-0.006267,0.000000,0.000000
1.060000,0.000745,0.909876,0.601284,-1.608171,0.000379,-0.000029,-0.000018,-0.003402,0.000000,-0.009369,0.000000,0.000000
1.080000,0.000745,0.909876,0.601283,-1.608208,0.000379,-0.000027,-0.000020,-0.003850,0.000000,-0.012434,0.000000,0.000000
1.100000,0.000743,0.909875,0.601284,-1.608234,-0.000938,-0.000405,0.000138,0.009292,0.000000,-0.015451,0.000000,0.000000
1.120000,0.000744,0.909875,0.601284,-1.608235,-0.001830,-0.000437,0.000371,0.010926,0.000000,-0.018406,0.000000,0.000000
1.140000,0.000745,0.909875,0.601284,-1.608253,0.000823,0.000050,-0.000076,-0.006159,0.000000,-0.021289,0.000000,0.000000
1.160000,0.000746,0.909875,0.601284,-1.608254,0.001661,0.000208,-0.000038,0.012039,0.000000,-0.024088,0.000000,0.000000
1.180000,0.000745,0.909875,0.601284,-1.608114,0.000652,0.000537,-0.000292,-0.005393,0.000000,-0.026791,0.000000,0.000000
1.200000,0.000745,0.909875,0.601284,-1.608148,0.000498,-0.000048,-0.000004,-0.003255,0.000000,-0.029389,0.000000,0.000000
1.220000,0.000745,0.909875,0.601284,-1.608184,-0.000928,-0.000219,0.000159,-0.003294,0.000000,-0.031871,0.000000,0.000000
1.240000,0.000746,0.909875,0.601284,-1.608106,0.000912,0.000071,-0.000039,-0.004851,0.000000,-0.034227,0.000000,0.000000
1.260000,0.000746,0.909875,0.601284,-1.608153,0.000956,0.000130,-0.000076,-0.005152,0.000000,-0.036448,0.000000,0.000000
1.280000,0.000745,0.909874,0.601285,-1.608226,0.001080,0.000026,-0.000047,-0.008161,0.000000,-0.038526,0.000000,0.000000
1.300000,0.000745,0.909874,0.601285,-1.608237,0.000961,0.000053,-0.000087,-0.007412,0.000000,-0.040451,0.000000,0.000000
1.320000,0.000745,0.909874,0.601285,-1.608245,0.000418,0.000131,-0.000126,-0.007302,0.000000,-0.042216,0.000000,0.000000
1.340000,0.000745,0.909874,0.601286,-1.608237,-0.001864,-0.000436,0.000363,0.011527,0.000000,-0.043815,0.000000,0.000000
1.360000,0.000745,0.909873,0.601286,-1.608246,-0.000130,-0.000011,-0.000085,-0.006583,0.000000,-0.045241,0.000000,0.000000
1.380000,0.000746,0.909874,0.601285,-1.608265,0.001041,0.000224,-0.000149,-0.005137,0.000000,-0.046489,0.000000,0.000000
1.400000,0.000744,0.909873,0.601286,-1.608251,-0.000072,-0.000068,-0.000082,-0.005830,0.000000,-0.047553,0.000000,0.000000
1.420000,0.000745,0.909873,0.601286,-1.608117,-0.000806,-0.000154,0.000098,-0.003224,0.000000,-0.048429,0.000000,0.000000
1.440000,0.000746,0.909873,0.601286,-1.608150,0.000264,-0.000059,0.000003,-0.003203,0.000000,-0.049114,0.000000,0.000000
1.460000,0.000747,0.909873,0.601285,-1.608186,0.000734,0.000087,-0.000044,-0.003982,0.000000,-0.049606,0.000000,0.000000
1.480000,0.000746,0.909873,0.601285,-1.608226,-0.000877,-0.000192,0.000140,-0.003860,0.000000,-0.049901,0.000000,0.000000
1.500000,0.000745,0.909873,0.601286,-1.608236,0.000488,0.000130,-0.000107,-0.007575,0.000000,-0.050000,0.000000,0.000000
1.520000,0.000745,0.909873,0.601286,-1.608236,-0.001092,-0.000373,0.000149,0.009473,0.000000,-0.049901,0.000000,0.000000
1.540000,0.000747,0.909873,0.601286,-1.608245,0.000423,-0.000099,0.000123,0.011105,0.000000,-0.049606,0.000000,0.000000
1.560000,0.000746,0.909873,0.601286,-1.608257,0.000934,0.000154,-0.000080,-0.005930,0.000000,-0.049114,0.000000,0.000000
1.580000,0.000744,0.909873,0.601286,-1.608243,-0.002423,-0.000537,0.000429,0.012428,0.000000,-0.048429,0.000000,0.000000
1.600000,0.000744,0.909873,0.601286,-1.608243,-0.002423,-0.000537,0.000429,0.012428,0.000000,-0.047553,0.000000,0.000000
1.620000,0.000746,0.909873,0.601286,-1.608113,0.000449,0.000485,-0.000251,-0.005078,0.000000,-0.046489,0.000000,0.000000
1.640000,0.000746,0.909873,0.601286,-1.608147,-0.000874,-0.000192,0.000136,-0.002954,0.000000,-0.045241,0.000000,0.000000
1.660000,0.000746,0.909873,0.601286,-1.608147,-0.000874,-0.000192,0.000136,-0.002954,0.000000,-0.043815,0.000000,0.000000
1.680000,0.000747,0.909874,0.601285,-1.608224,0.000741,0.000091,-0.000048,-0.004464,0.000000,-0.042216,0.000000,0.000000
1.700000,0.000745,0.909873,0.601286,-1.608230,-0.001095,-0.000470,0.000207,0.009302,0.000000,-0.040451,0.000000,0.000000
1.720000,0.000745,0.909873,0.601286,-1.608231,-0.002780,-0.000666,0.000530,0.011792,0.000000,-0.038526,0.000000,0.000000
1.740000,0.000746,0.909874,0.601285,-1.608249,-0.000880,-0.000105,0.000058,-0.006451,0.000000,-0.036448,0.000000,0.000000
1.760000,0.000746,0.909874,0.601285,-1.608260,-0.000942,-0.000211,0.000134,-0.004602,0.000000,-0.034227,0.000000,0.000000
1.780000,0.000749,0.909874,0.601285,-1.608251,0.002254,0.000362,-0.000078,0.012116,0.000000,-0.031871,0.000000,0.000000
1.800000,0.000747,0.909874,0.601285,-1.608254,0.000770,0.000040,-0.000073,-0.005819,0.000000,-0.029389,0.000000,0.000000
1.820000,0.000748,0.909874,0.601285,-1.608255,0.001651,0.000193,-0.000019,0.012195,0.000000,-0.026791,0.000000,0.000000
1.840000,0.000747,0.909874,0.601285,-1.608258,0.001011,0.000092,-0.000080,-0.005828,0.000000,-0.024088,0.000000,0.000000
1.860000,0.000747,0.909875,0.601285,-1.608145,-0.000843,-0.000188,0.000135,-0.002896,0.000000,-0.021289,0.000000,0.000000
1.880000,0.000747,0.909875,0.601285,-1.608180,-0.000884,-0.000167,0.000123,-0.003305,0.000000,-0.018406,0.000000,0.000000
1.900000,0.000747,0.909875,0.601284,-1.608219,-0.000872,-0.000157,0.000120,-0.003807,0.000000,-0.015451,0.000000,0.000000
1.920000,0.000747,0.909875,0.601284,-1.608147,-0.000913,-0.000165,0.000130,-0.004411,0.000000,-0.012434,0.000000,0.000000
1.940000,0.000747,0.909875,0.601284,-1.608197,-0.000897,-0.000164,0.000137,-0.004986,0.000000,-0.009369,0.000000,0.000000
1.960000,0.000746,0.909875,0.601284,-1.608216,-0.000850,-0.000463,0.000217,0.007939,0.000000,-0.006267,0.000000,0.000000
1.980000,0.000746,0.909876,0.601284,-1.608237,0.000055,0.000029,-0.000106,-0.008114,0.000000,-0.003140,0.000000,0.000000
2.000000,0.000746,0.909876,0.601284,-1.608241,-0.000918,-0.000309,0.000123,0.009168,0.000000,0.000000,0.000000,0.000000
2.020000,0.000747,0.909876,0.601284,-1.608264,-0.000881,-0.000188,0.000116,-0.004682,0.000000,0.003140,0.000000,0.000000
2.040000,0.000747,0.909876,0.601284,-1.608251,-0.000051,0.000009,-0.000093,-0.006631,0.000000,0.006267,0.000000,0.000000
2.060000,0.000747,0.909877,0.601284,-1.608261,-0.000787,-0.000144,0.000079,-0.005305,0.000000,0.009369,0.000000,0.000000
2.080000,0.000747,0.909876,0.601284,-1.608249,-0.000539,-0.000176,0.000080,0.009738,0.000000,0.012434,0.000000,0.000000
2.100000,0.000746,0.909877,0.601284,-1.608257,0.000132,-0.000015,-0.000106,-0.005889,0.000000,0.015451,0.000000,0.000000
2.120000,0.000749,0.909877,0.601283,-1.608262,0.000287,-0.000270,0.000222,0.012039,0.000000,0.018406,0.000000,0.000000
2.140000,0.000747,0.909877,0.601283,-1.608250,-0.002868,-0.000695,0.000538,0.013382,0.000000,0.021289,0.000000,0.000000
2.160000,0.000748,0.909877,0.601283,-1.608267,-0.000812,-0.000189,0.000116,-0.004444,0.000000,0.024088,0.000000,0.000000
2.180000,0.000749,0.909878,0.601283,-1.608173,0.000743,0.000010,-0.000033,-0.003476,0.000000,0.026791,0.000000,0.000000
2.200000,0.000749,0.909878,0.601283,-1.608210,-0.000752,-0.000182,0.000133,-0.003522,0.000000,0.029389,0.000000,0.000000
2.220000,0.000746,0.909878,0.601283,-1.608238,-0.002498,-0.000519,0.000436,0.010869,0.000000,0.031871,0.000000,0.000000
2.240000,0.000750,0.909878,0.601283,-1.608253,-0.000527,-0.000121,0.000071,-0.006318,0.000000,0.034227,0.000000,0.000000
2.260000,0.000747,0.909878,0.601283,-1.608255,0.000397,0.000029,-0.000140,-0.006435,0.000000,0.036448,0.000000,0.000000
2.280000,0.000750,0.909879,0.601282,-1.608269,0.001621,0.000311,-0.000183,-0.005634,0.000000,0.038526,0.000000,0.000000
2.300000,0.000748,0.909878,0.601283,-1.608256,-0.001942,-0.000486,0.000394,0.011276,0.000000,0.040451,0.000000,0.000000
2.320000,0.000749,0.909879,0.601282,-1.608268,-0.000639,-0.000121,0.000070,-0.004743,0.000000,0.042216,0.000000,0.000000
2.340000,0.000749,0.909879,0.601282,-1.608260,0.000887,0.000242,-0.000174,-0.007041,0.000000,0.043815,0.000000,0.000000
2.360000,0.000750,0.909879,0.601282,-1.608148,-0.000791,-0.000202,0.000141,-0.002758,0.000000,0.045241,0.000000,0.000000
2.380000,0.000749,0.909879,0.601282,-1.608181,0.000770,-0.000049,-0.000024,-0.003386,0.000000,0.046489,0.000000,0.000000
2.400000,0.000749,0.909879,0.601282,-1.608230,0.001870,0.000218,-0.000057,0.011853,0.000000,0.047553,0.000000,0.000000
2.420000,0.000750,0.909879,0.601282,-1.608249,0.001376,0.000165,-0.000135,-0.007059,0.000000,0.048429,0.000000,0.000000
2.440000,0.000752,0.909880,0.601282,-1.608252,0.002168,0.000297,-0.000093,0.011663,0.000000,0.049114,0.000000,0.000000
2.460000,0.000750,0.909879,0.601282,-1.608260,0.001477,0.000166,-0.000131,-0.006410,0.000000,0.049606,0.000000,0.000000
2.480000,0.000750,0.909880,0.601282,-1.608272,0.000751,0.000043,-0.000071,-0.004833,0.000000,0.049901,0.000000,0.000000
2.500000,0.000750,0.909879,0.601282,-1.608264,0.000925,0.000252,-0.000189,-0.006597,0.000000,0.050000,0.000000,0.000000
2.520000,0.000750,0.909880,0.601282,-1.608274,0.000820,0.000012,-0.000027,-0.004742,0.000000,0.049901,0.000000,0.000000
2.540000,0.000750,0.909880,0.601282,-1.608264,0.000935,0.000254,-0.000184,-0.006464,0.000000,0.049606,0.000000,0.000000
2.560000,0.000751,0.909880,0.601282,-1.608172,0.000823,0.000030,-0.000043,-0.003470,0.000000,0.049114,0.000000,0.000000
2.580000,0.000751,0.909880,0.601282,-1.608209,0.000821,0.000029,-0.000051,-0.003893,0.000000,0.048429,0.000000,0.000000
2.600000,0.000751,0.909879,0.601282,-1.608250,-0.001217,-0.000205,0.000135,-0.006712,0.000000,0.047553,0.000000,0.000000
2.620000,0.000753,0.909880,0.601282,-1.608247,0.002140,0.000301,-0.000069,0.011277,0.000000,0.046489,0.000000,0.000000
2.640000,0.000749,0.909879,0.601283,-1.608246,-0.002195,-0.000453,0.000392,0.011702,0.000000,0.045241,0.000000,0.000000
2.660000,0.000751,0.909879,0.601282,-1.608262,0.001512,0.000146,-0.000088,-0.006278,0.000000,0.043815,0.000000,0.000000
2.680000,0.000751,0.909879,0.601282,-1.608266,-0.000942,-0.000131,0.000087,-0.005323,0.000000,0.042216,0.000000,0.000000
2.700000,0.000751,0.909879,0.601282,-1.608148,-0.000776,-0.000164,0.000119,-0.002914,0.000000,0.040451,0.000000,0.000000
2.720000,0.000751,0.909879,0.601282,-1.608182,-0.000774,-0.000159,0.000121,-0.003222,0.000000,0.038526,0.000000,0.000000
2.740000,0.000753,0.909879,0.601282,-1.608234,0.002435,0.000462,-0.000110,0.011696,0.000000,0.036448,0.000000,0.000000
2.760000,0.000751,0.909879,0.601282,-1.608254,-0.000629,-0.000118,0.000077,-0.005826,0.000000,0.034227,0.000000,0.000000
2.780000,0.000752,0.909878,0.601283,-1.608259,-0.001712,-0.000422,0.000279,-0.004896,0.000000,0.031871,0.000000,0.000000
2.800000,0.000753,0.909879,0.601283,-1.608266,0.001597,0.000308,-0.000195,-0.005798,0.000000,0.029389,0.000000,0.000000
2.820000,0.000751,0.909878,0.601283,-1.608250,-0.000423,-0.000146,0.000068,0.009409,0.000000,0.026791,0.000000,0.000000
2.840000,0.000752,0.909878,0.601283,-1.608271,0.000532,0.000004,-0.000051,-0.004606,0.000000,0.024088,0.000000,0.000000
2.860000,0.000752,0.909878,0.601283,-1.608261,0.000826,0.000221,-0.000170,-0.006434,0.000000,0.021289,0.000000,0.000000
2.880000,0.000753,0.909878,0.601283,-1.608171,0.001382,0.000212,-0.000109,-0.003949,0.000000,0.018406,0.000000,0.000000
2.900000,0.000751,0.909878,0.601283,-1.608207,0.000642,-0.000084,-0.000003,-0.003677,0.000000,0.015451,0.000000,0.000000
2.920000,0.000751,0.909877,0.601283,-1.608248,-0.001403,-0.000263,0.000197,-0.003849,0.000000,0.012434,0.000000,0.000000
2.940000,0.000751,0.909877,0.601284,-1.608232,-0.002763,-0.000683,0.000540,0.011147,0.000000,0.009369,0.000000,0.000000
2.960000,0.000753,0.909877,0.601284,-1.608248,0.000329,-0.000210,0.000189,0.011174,0.000000,0.006267,0.000000,0.000000
2.980000,0.000753,0.909877,0.601284,-1.608249,0.000282,-0.000243,0.000207,0.010660,0.000000,0.003140,0.000000,0.000000
3.000000,0.000752,0.909876,0.601284,-1.608251,-0.000006,0.000015,-0.000081,-0.006809,0.000000,-0.000000,0.000000,0.000000
3.020000,0.000753,0.909877,0.601284,-1.608269,0.000474,-0.000017,-0.000046,-0.004553,0.000000,-0.003140,0.000000,0.000000
3.040000,0.000752,0.909876,0.601284,-1.608272,-0.000855,-0.000159,0.000103,-0.003860,0.000000,-0.006267,0.000000,0.000000
3.060000,0.000753,0.909876,0.601284,-1.608122,-0.000890,-0.000198,0.000129,-0.003119,0.000000,-0.009369,0.000000,0.000000
3.080000,0.000753,0.909876,0.601284,-1.608190,0.000374,-0.000033,-0.000018,-0.003642,0.000000,-0.012434,0.000000,0.000000
3.100000,0.000753,0.909876,0.601284,-1.608230,0.000375,-0.000032,-0.000021,-0.004127,0.000000,-0.015451,0.000000,0.000000
3.120000,0.000754,0.909876,0.601284,-1.608158,0.001011,0.000143,-0.000085,-0.005166,0.000000,-0.018406,0.000000,0.000000
3.140000,0.000754,0.909876,0.601284,-1.608209,0.001015,0.000144,-0.000087,-0.005758,0.000000,-0.021289,0.000000,0.000000
3.160000,0.000753,0.909875,0.601285,-1.608161,-0.000841,-0.000191,0.000162,-0.005661,0.000000,-0.024088,0.000000,0.000000
3.180000,0.000755,0.909875,0.601285,-1.608197,0.001767,0.000423,-0.000132,0.008273,0.000000,-0.026791,0.000000,0.000000
3.200000,0.000755,0.909875,0.601285,-1.608234,-0.000581,-0.000149,0.000031,-0.007590,0.000000,-0.029389,0.000000,0.000000
3.220000,0.000754,0.909875,0.601285,-1.608239,0.000360,-0.000135,0.000146,0.009822,0.000000,-0.031871,0.000000,0.000000
3.240000,0.000752,0.909874,0.601286,-1.608257,-0.000758,-0.000136,0.000077,-0.005265,0.000000,-0.034227,0.000000,0.000000
3.260000,0.000753,0.909874,0.601286,-1.608242,-0.001888,-0.000448,0.000376,0.012116,0.000000,-0.036448,0.000000,0.000000
3.280000,0.000754,0.909874,0.601286,-1.608138,0.000927,0.000131,-0.000078,-0.003697,0.000000,-0.038526,0.000000,0.000000
3.300000,0.000753,0.909874,0.601286,-1.608172,0.000465,-0.000055,0.000002,-0.003564,0.000000,-0.040451,0.000000,0.000000
3.320000,0.000754,0.909874,0.601286,-1.608093,-0.000756,0.000257,-0.000050,-0.005690,0.000000,-0.042216,0.000000,0.000000
3.340000,0.000754,0.909874,0.601286,-1.608140,-0.000907,-0.000200,0.000149,-0.004379,0.000000,-0.043815,0.000000,0.000000
3.360000,0.000753,0.909874,0.601286,-1.608223,-0.001126,-0.000216,0.000144,-0.007575,0.000000,-0.045241,0.000000,0.000000
3.380000,0.000752,0.909873,0.601286,-1.608221,-0.002577,-0.000611,0.000506,0.010067,0.000000,-0.046489,0.000000,0.000000
3.400000,0.000755,0.909873,0.601286,-1.608244,0.000417,-0.000107,0.000129,0.010609,0.000000,-0.047553,0.000000,0.000000
3.420000,0.000753,0.909873,0.601286,-1.608260,-0.000723,-0.000124,0.000066,-0.005129,0.000000,-0.048429,0.000000,0.000000
3.440000,0.000755,0.909873,0.601286,-1.608254,0.001649,0.000188,-0.000018,0.012056,0.000000,-0.049114,0.000000,0.000000
3.460000,0.000754,0.909873,0.601287,-1.608109,-0.000893,-0.000544,0.000302,0.160922,0.000000,-0.049606,0.000000,0.000000
3.480000,0.000754,0.909873,0.601286,-1.608144,0.000255,-0.000060,0.000001,-0.003197,0.000000,-0.049901,0.000000,0.000000
3.500000,0.000754,0.909873,0.601286,-1.608220,-0.000873,-0.000187,0.000137,-0.003823,0.000000,-0.050000,0.000000,0.000000
3.520000,0.000753,0.909873,0.601286,-1.608239,-0.001094,-0.000217,0.000140,-0.006321,0.000000,-0.049901,0.000000,0.000000
3.540000,0.000757,0.909874,0.601286,-1.608242,0.002254,0.000402,-0.000085,0.010938,0.000000,-0.049606,0.000000,0.000000
3.560000,0.000754,0.909873,0.601287,-1.608251,0.000719,0.000014,-0.000050,-0.006173,0.000000,-0.049114,0.000000,0.000000
3.580000,0.000755,0.909873,0.601287,-1.608261,0.001128,0.000197,-0.000132,-0.005385,0.000000,-0.048429,0.000000,0.000000
3.600000,0.000754,0.909873,0.601287,-1.608247,-0.000150,-0.000014,-0.000081,-0.006587,0.000000,-0.047553,0.000000,0.000000
3.620000,0.000755,0.909873,0.601286,-1.608137,0.000302,-0.000049,-0.000007,-0.003182,0.000000,-0.046489,0.000000,0.000000
3.640000,0.000755,0.909873,0.601286,-1.608211,-0.000901,-0.000196,0.000136,-0.003691,0.000000,-0.045241,0.000000,0.000000
3.660000,0.000755,0.909873,0.601286,-1.608224,0.001324,0.000196,-0.000018,0.011443,0.000000,-0.043815,0.000000,0.000000
3.680000,0.000754,0.909873,0.601286,-1.608245,0.000967,0.000028,-0.000034,-0.006689,0.000000,-0.042216,0.000000,0.000000
3.700000,0.000754,0.909873,0.601286,-1.608237,-0.001842,-0.000429,0.000362,0.011368,0.000000,-0.040451,0.000000,0.000000
3.720000,0.000755,0.909874,0.601286,-1.608262,-0.000949,-0.000217,0.000139,-0.004456,0.000000,-0.038526,0.000000,0.000000
3.740000,0.000754,0.909874,0.601286,-1.608248,-0.000110,0.000001,-0.000090,-0.006679,0.000000,-0.036448,0.000000,0.000000
3.760000,0.000755,0.909874,0.601286,-1.608256,0.000773,0.000038,-0.000062,-0.005846,0.000000,-0.034227,0.000000,0.000000
3.780000,0.000756,0.909874,0.601286,-1.608257,0.000335,-0.000178,0.000171,0.011933,0.000000,-0.031871,0.000000,0.000000
3.800000,0.000756,0.909874,0.601286,-1.608260,-0.000578,-0.000117,0.000067,-0.005237,0.000000,-0.029389,0.000000,0.000000
3.820000,0.000755,0.909874,0.601286,-1.608261,-0.000748,-0.000136,0.000075,-0.004679,0.000000,-0.026791,0.000000,0.000000
3.840000,0.000756,0.909875,0.601286,-1.608264,0.001122,0.000203,-0.000118,-0.005385,0.000000,-0.024088,0.000000,0.000000
3.860000,0.000754,0.909874,0.601286,-1.608246,-0.002272,-0.000454,0.000382,0.012714,0.000000,-0.021289,0.000000,0.000000
3.880000,0.000756,0.909875,0.601285,-1.608137,0.000483,-0.000038,-0.000017,-0.003118,0.000000,-0.018406,0.000000,0.000000
3.900000,0.000756,0.909875,0.601285,-1.608208,0.000527,-0.000037,-0.000008,-0.003842,0.000000,-0.015451,0.000000,0.000000
3.920000,0.000756,0.909875,0.601285,-1.608250,0.000517,-0.000037,-0.000015,-0.004361,0.000000,-0.012434,0.000000,0.000000
3.940000,0.000755,0.909875,0.601285,-1.608242,-0.000923,-0.000324,0.000141,0.009236,0.000000,-0.009369,0.000000,0.000000
3.960000,0.000756,0.909875,0.601285,-1.608240,-0.001843,-0.000436,0.000363,0.011444,0.000000,-0.006267,0.000000,0.000000
3.980000,0.000756,0.909876,0.601285,-1.608139,0.000550,-0.000025,-0.000030,-0.003387,0.000000,-0.003140,0.000000,0.000000
4.000000,0.000756,0.909876,0.601285,-1.608175,0.000532,-0.000033,-0.000017,-0.003684,0.000000,0.000000,0.000000,0.000000
4.020000,0.000757,0.909877,0.601284,-1.608099,0.000607,0.000019,-0.000053,-0.004830,0.000000,0.003140,0.000000,0.000000
